지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s)
108,서울,1974-05-12,19.6,13.1,27,,6.7,2.1
108,서울,1974-05-13,16.5,14.8,20,25,5.7,2.6
108,서울,1974-05-14,14.1,9.8,17,50.9,10.3,4.5
108,서울,1974-05-15,12.9,7.4,17.8,,8,5
108,서울,1974-05-16,17.5,10.5,24.5,,2.7,1.4
108,서울,1974-05-17,21.7,13.8,29.3,,4,1.5
108,서울,1974-05-18,19.8,18.4,22.3,2.1,4.7,2.3
108,서울,1974-05-19,19.3,17,20.8,56.9,5.3,2.8
108,서울,1974-05-20,16.2,14.5,17.4,10.6,5.7,2
108,서울,1974-05-21,20.5,16,27.1,,7.4,2.5
108,서울,1974-05-22,17,12.8,22,0,6,3.3
108,서울,1974-05-23,15.9,11.6,21.4,,5.7,3.2
108,서울,1974-05-24,16.9,11.3,23.7,,6.3,3.5
108,서울,1974-05-25,13.3,11.2,15.8,15.6,4.7,2.3
108,서울,1974-05-26,18.1,14.3,23.8,,5.3,2.1
108,서울,1974-05-27,19,12.7,26.7,,5.3,2.8
108,서울,1974-05-28,19.8,15,24.3,,4.2,2.3
108,서울,1974-05-29,20.1,17.4,25.1,,5.7,2.5
108,서울,1974-05-30,22.8,17.5,29,0,5.7,1.9
108,서울,1974-05-31,14.9,12.8,21.8,16.3,11,6
108,서울,1974-06-01,15.3,11.8,20.1,2.7,13.7,6.5
108,서울,1974-06-02,17.5,12.6,24.1,12.2,7,2.8
108,서울,1974-06-03,16,13.8,20.3,12.3,6,2.6
108,서울,1974-06-04,15,10.9,20.5,,5,2.8
108,서울,1974-06-05,15.4,9.7,21.7,,4.3,2.7
108,서울,1974-06-06,16.2,12.7,22.2,,5.7,2.6
108,서울,1974-06-07,18.3,14.6,23.4,0,6,2.6
108,서울,1974-06-08,19.9,16.4,24.8,,5.2,2.2
108,서울,1974-06-09,21.8,16.3,29.2,,5.3,1.9
108,서울,1974-06-10,17.8,15.5,21.7,28.3,5.7,2.2
108,서울,1974-06-11,18.6,14.6,24.9,,6,2.5
108,서울,1974-06-12,19.2,13.3,25.9,,6.8,2.3
108,서울,1974-06-13,20.3,15.8,26.3,,5,1.9
108,서울,1974-06-14,21.3,15.4,28.6,,6,2.6
108,서울,1974-06-15,22.4,16.6,27.5,,6.7,3
108,서울,1974-06-16,23.1,17.3,28.3,,5,1.4
108,서울,1974-06-17,23.5,20.2,28,,6.3,2.2
108,서울,1974-06-18,19.9,16.8,24.1,5.2,8,4.8
108,서울,1974-06-19,20.5,14.9,25.7,,6,2.5
108,서울,1974-06-20,18.5,17.3,20.3,1,4,1.6
108,서울,1974-06-21,18.5,14.7,22.7,,4,1.5
108,서울,1974-06-22,20.2,14.9,26.1,,6,2.5
108,서울,1974-06-23,19.3,16.1,24.2,,5.7,3
108,서울,1974-06-24,19.2,15.8,25,0,5.7,2.6
108,서울,1974-06-25,21.4,16.4,28,,5.7,2.1
108,서울,1974-06-26,23.6,18.5,31.1,0,7.7,2.8
108,서울,1974-06-27,22,18.3,26.7,2.6,7.3,2.9
108,서울,1974-06-28,20.8,17.2,26.3,,5.3,2.7
108,서울,1974-06-29,22,17,27.9,,6.3,2.6
108,서울,1974-06-30,22.6,18.6,28.6,,5,2.2
108,서울,1974-07-01,23.9,18.2,30.3,,5,1.9
108,서울,1974-07-02,24.7,19.8,30.4,.4,4.3,1.5
108,서울,1974-07-03,22.8,20.3,26.8,6.5,4.3,2.1
108,서울,1974-07-04,21.3,19.9,22.9,6,5.2,3.1
108,서울,1974-07-05,21.8,19.5,25.8,.2,4.3,3.1
108,서울,1974-07-06,22.1,19.5,25.1,,8.3,5.1
108,서울,1974-07-07,23.3,20.1,28.6,0,6.3,3
108,서울,1974-07-08,20.7,19.6,23.4,50.1,5,2.2
108,서울,1974-07-09,21.5,19.7,23.2,67.3,3.7,1.7
108,서울,1974-07-10,21.8,20,26.7,.9,4.7,1.9
108,서울,1974-07-11,22.9,20.4,28,0,5.3,2.4
108,서울,1974-07-12,21.7,20.9,22.9,1,3,1.4
108,서울,1974-07-13,22.2,19.8,25.2,.4,4.5,3
108,서울,1974-07-14,20.6,18.6,22.6,1.8,4.7,2.5
108,서울,1974-07-15,22.2,20.6,25.1,.6,3.7,1.2
108,서울,1974-07-16,24.4,21,30.1,.8,4,1.8
108,서울,1974-07-17,24.8,21.9,27.8,0,3,1.1
108,서울,1974-07-18,25.9,22.7,29.8,,4.3,1.6
108,서울,1974-07-19,25,22.9,27.8,0,4.3,2.5
108,서울,1974-07-20,24.8,22.8,28.7,6.2,4.3,1.3
108,서울,1974-07-21,25.8,23.3,29.2,1,3.7,1.9
108,서울,1974-07-22,26.1,22.4,30.7,,4.5,3.2
108,서울,1974-07-23,24.9,19.7,30,,4.3,2.8
108,서울,1974-07-24,24.8,19.7,29.9,,3.3,1.9
108,서울,1974-07-25,24.9,22.3,28.3,,3,1.3
108,서울,1974-07-26,22.7,20.2,24.4,3.3,4,2.2
108,서울,1974-07-27,25.3,22.4,28.5,,3,1.1
108,서울,1974-07-28,24.3,22.7,26.6,15.8,4,1.5
108,서울,1974-07-29,22.6,21.1,25.5,78.5,4.3,2.1
108,서울,1974-07-30,24.8,22.3,28.9,4.6,3.7,1.8
108,서울,1974-07-31,25.2,23.2,29.1,11.5,7.3,2.1
108,서울,1974-08-01,25,23.3,29.3,6.1,8.3,3.3
108,서울,1974-08-02,26.6,24.4,29.8,36.7,8.3,4.2
108,서울,1974-08-03,24.1,23.2,25.8,84.3,8.3,3.8
108,서울,1974-08-04,25.8,23.6,30.1,1.7,5.8,2.4
108,서울,1974-08-05,25.7,24.8,28.2,1.8,7,3.3
108,서울,1974-08-06,23.9,22.8,24.9,13.3,6,3.1
108,서울,1974-08-07,25.1,22.2,30.3,0,4.5,1.6
108,서울,1974-08-08,25.6,22.8,30.5,,5,1.9
108,서울,1974-08-09,25.9,21.4,30.2,,4.7,1.7
108,서울,1974-08-10,27,22.5,31.4,,3.7,1.7
108,서울,1974-08-11,27.9,23.3,32.6,,4.5,1.7
108,서울,1974-08-12,27.1,24,32.2,,5,1.9
108,서울,1974-08-13,27,22.8,32.9,0,5.3,1.8
108,서울,1974-08-14,26.5,24,29.4,.3,3,1.3
108,서울,1974-08-15,24.6,22.3,27.6,37.2,2.8,1.4
108,서울,1974-08-16,26.2,21.8,31.5,1.4,3.7,1.5
108,서울,1974-08-17,27.5,23.5,31.6,,6,3.3
108,서울,1974-08-18,26,20.8,30.7,,5.7,3.5
108,서울,1974-08-19,27.6,21.4,33.9,,4,2
108,서울,1974-08-20,28.9,25.4,33.7,,5,1.8
108,서울,1974-08-21,28,24.7,32.4,0,3.7,1.1
108,서울,1974-08-22,26.7,24.4,30.8,,5.8,3.1
108,서울,1974-08-23,22,19,25.4,24.2,4.5,3
108,서울,1974-08-24,20.5,18.8,24.6,,4.7,2.5
108,서울,1974-08-25,22.4,15.7,28.3,,3.3,1.4
108,서울,1974-08-26,23.7,17.6,29.9,,4,1.7
108,서울,1974-08-27,24.7,20.2,30.1,,3.2,1.7
108,서울,1974-08-28,22.7,17.8,27,.4,6.7,3.4
108,서울,1974-08-29,21.2,16.9,25.7,9.4,8.5,5.6
108,서울,1974-08-30,21.7,19.5,25.7,78.1,8,1.7
108,서울,1974-08-31,21.9,19.7,24.6,24.1,5.7,1.4
108,서울,1974-09-01,24.9,21.2,29.9,1.2,5,3.1
108,서울,1974-09-02,21.3,20.5,22,8.6,4,1.7
108,서울,1974-09-03,23.3,21.2,26.7,0,6,3.5
108,서울,1974-09-04,23.9,20.8,28.4,0,5.7,2.8
108,서울,1974-09-05,22.8,20.3,27.9,0,3.3,1.1
108,서울,1974-09-06,22.8,20.1,27,0,4.3,1.9
108,서울,1974-09-07,21.8,19.1,26.5,2.2,3.8,1.7
108,서울,1974-09-08,23.1,20.2,27.7,,5,2.1
108,서울,1974-09-09,22.3,17.9,27.2,,4.7,2.4
108,서울,1974-09-10,22.7,17.9,28.3,,4,1.9
108,서울,1974-09-11,21.8,18,27.8,,4,1.7
108,서울,1974-09-12,22.9,17.4,29.4,,4.7,1.2
108,서울,1974-09-13,23.1,19.1,28,.1,3.3,1.6
108,서울,1974-09-14,20.3,15.4,23.5,51.8,10,4.9
108,서울,1974-09-15,18.7,14.4,24.2,,7.3,2.7
108,서울,1974-09-16,18.4,12.2,25,,5.3,2
108,서울,1974-09-17,19.1,15.1,25.8,,6.7,2.7
108,서울,1974-09-18,16.7,12.4,21.6,,7.3,1.9
108,서울,1974-09-19,16.8,11.2,22.5,,5.8,2
108,서울,1974-09-20,17.8,12.1,23.4,,4.3,1.7
108,서울,1974-09-21,18.9,14,25.1,,4.7,1.8
108,서울,1974-09-22,19.5,13.2,26,,2.5,1.2
108,서울,1974-09-23,20.4,15.9,26.7,,4.7,1.8
108,서울,1974-09-24,20.1,15.2,25.6,,5,1.8
108,서울,1974-09-25,20,15.3,26.1,,5,1.9
108,서울,1974-09-26,20.7,15.4,27.7,,4,1.5
108,서울,1974-09-27,20.4,14.7,27.4,,4.7,2.1
108,서울,1974-09-28,19.8,16.7,24.2,21,8.3,3.2
108,서울,1974-09-29,18.1,14.2,22.5,,5.7,2.7
108,서울,1974-09-30,15.9,13.2,20.3,11.4,4.2,1.2
108,서울,1974-10-01,15.6,13.5,18.8,5.7,4.3,2.4
108,서울,1974-10-02,19.1,16.7,23.2,.7,3.7,1.7
108,서울,1974-10-03,17.2,12.1,21.6,.5,7,3.3
108,서울,1974-10-04,14.4,9.3,19.9,,5.3,2.3
108,서울,1974-10-05,15.7,10.3,21.9,,4.7,1.6
108,서울,1974-10-06,17.2,12.7,23.2,,8,2.3
108,서울,1974-10-07,13.9,10.7,16.9,1.3,3,1.5
108,서울,1974-10-08,15,12.2,18.6,.5,6.3,3.1
108,서울,1974-10-09,12.5,8.6,16.6,0,8.7,3
108,서울,1974-10-10,11.6,5.7,18.5,,3.3,1.3
108,서울,1974-10-11,13.1,8.4,19.7,,5.3,1.7
108,서울,1974-10-12,14.8,7.1,21.5,,3,1.4
108,서울,1974-10-13,15.7,9.7,22.2,,4.7,2
108,서울,1974-10-14,14.6,9.3,19.4,0,5.3,2.1
108,서울,1974-10-15,13.2,9.1,19.1,,5,2.4
108,서울,1974-10-16,12.1,5.4,19.7,,3,1.3
108,서울,1974-10-17,15.3,8.5,20.7,.1,3.7,1.5
108,서울,1974-10-18,13.1,11.8,15.9,21.8,3,1.4
108,서울,1974-10-19,13,9.6,18.7,,4.3,1.8
108,서울,1974-10-20,11.1,6.1,14.8,3,6.3,2.5
108,서울,1974-10-21,11,3.9,17.9,,4.3,1.9
108,서울,1974-10-22,9.5,2.7,12.8,2.4,8,4.1
108,서울,1974-10-23,6.3,.8,13,,5.7,2.2
108,서울,1974-10-24,10.1,3.9,16.7,,3.3,1.6
108,서울,1974-10-25,11.1,7.6,16,,3,1
108,서울,1974-10-26,11.5,7,15.4,0,3.7,1.6
108,서울,1974-10-27,12.4,5,17.7,,7.3,2.7
108,서울,1974-10-28,5.6,1,11.1,,5,2.8
108,서울,1974-10-29,8.4,2.3,14.7,0,3,1.3
108,서울,1974-10-30,12,9.6,16.8,.2,7,2.6
108,서울,1974-10-31,5.1,0,12.7,,9,5.3
108,서울,1974-11-01,1.7,-2.2,6.8,,6.7,2.8
108,서울,1974-11-02,4.5,-2,11.6,,6,1.5
108,서울,1974-11-03,8.3,2,15,,4.3,1.8
108,서울,1974-11-04,11.5,8.4,16.2,,2.8,1.3
108,서울,1974-11-05,13.8,9.6,19.7,,2.7,1.1
108,서울,1974-11-06,13.4,8.4,20.3,,4.3,1.7
108,서울,1974-11-07,12.3,7.6,18.8,,4.3,1.7
108,서울,1974-11-08,11.4,8.1,15.8,,5,2
108,서울,1974-11-09,10.4,6.5,15.6,,2.7,1.5
108,서울,1974-11-10,6.6,2.1,11.7,,6,2.2
108,서울,1974-11-11,4.4,.3,7.2,0,6.7,2.5
108,서울,1974-11-12,-1,-3.4,2.8,,9.3,3.6
108,서울,1974-11-13,-1.3,-4.8,3.9,,6.7,2.8
108,서울,1974-11-14,.2,-3.8,6.2,,5,1.8
108,서울,1974-11-15,1.7,-4.6,9.5,,4,1.5
108,서울,1974-11-16,4.6,1.6,9.8,,3.7,1.5
108,서울,1974-11-17,4.1,1.4,7.1,1.9,7.7,1.8
108,서울,1974-11-18,2.9,.9,6.3,,8.3,4.6
108,서울,1974-11-19,5.6,-1.1,11.8,0,5.7,2.6
108,서울,1974-11-20,9.8,7.6,14.9,7,11,4.7
108,서울,1974-11-21,2.6,-1.2,8,,11,5.3
108,서울,1974-11-22,.9,-2.7,6,,4.3,2
108,서울,1974-11-23,1.6,-.6,2.6,1.7,5.3,2.7
108,서울,1974-11-24,3.3,.2,8,,3,1.6
108,서울,1974-11-25,3.7,-.7,7.9,,2.7,1.9
108,서울,1974-11-26,7.1,3.7,11.5,,5,1.4
108,서울,1974-11-27,4.4,-.7,11.4,,3,1.4
108,서울,1974-11-28,3.5,-1.6,10.5,,5,1.5
108,서울,1974-11-29,4.9,.8,10.1,,6,1.7
108,서울,1974-11-30,4.3,-.3,9,,2.3,1
108,서울,1974-12-01,7,3,10.3,1.4,3.7,1.5
108,서울,1974-12-02,6.7,4.2,9,10.5,5.7,3.7
108,서울,1974-12-03,.4,-7,5,.2,8.7,3.9
108,서울,1974-12-04,-7,-10.2,-4,,8.7,3.3
108,서울,1974-12-05,-5.2,-7.8,-.2,.9,7.3,3.3
108,서울,1974-12-06,-4.2,-8.9,1.1,0,4.8,1.8
108,서울,1974-12-07,-1.4,-3.8,1.2,,5,2.1
108,서울,1974-12-08,-1.4,-5,3.7,,4.7,1.5
108,서울,1974-12-09,-.2,-4.8,5.2,,4,1.7
108,서울,1974-12-10,.6,-1.4,3.1,1.4,5.4,1.7
108,서울,1974-12-11,.6,-3.2,6.8,,3.7,1.1
108,서울,1974-12-12,1.4,-2.8,7.7,,3.7,1.4
108,서울,1974-12-13,1.5,-1.5,4.6,0,8.3,3.7
108,서울,1974-12-14,-5.4,-8.5,-1.5,0,7.3,4.4
108,서울,1974-12-15,-4.9,-9,.3,,3,1.3
108,서울,1974-12-16,-1.7,-4.8,3.1,,3.3,1.4
108,서울,1974-12-17,.9,-1.4,4.3,.9,3.3,1.8
108,서울,1974-12-18,-1.4,-5.4,1.8,.4,7.3,3.9
108,서울,1974-12-19,-4.9,-7.2,-2.4,,4.7,2.1
108,서울,1974-12-20,-2.7,-5.1,2,0,7.5,3.1
108,서울,1974-12-21,-2.7,-6.8,2.9,,3.5,1.7
108,서울,1974-12-22,-.7,-3.6,3.6,0,3.3,1.8
108,서울,1974-12-23,1.6,-2.6,6.7,,3.7,1.8
108,서울,1974-12-24,.4,-5.1,3.1,.3,8,3.7
108,서울,1974-12-25,-2.5,-5.3,1.6,0,5.7,1.9
108,서울,1974-12-26,-.1,-5.2,6.6,,4,1.8
108,서울,1974-12-27,.8,-2.6,5.6,,3,1.5
108,서울,1974-12-28,1.8,-1.7,7.3,,3,1.4
108,서울,1974-12-29,4.1,1.2,8.1,,3.7,2
108,서울,1974-12-30,2.8,-.6,6,.2,4.3,2.5
108,서울,1974-12-31,-.8,-3.7,2,,3,1.3
108,서울,1975-01-01,2.1,-.8,6,0,3.2,1.2
108,서울,1975-01-02,1.8,-2,5.1,.4,5,2.6
108,서울,1975-01-03,-1.5,-4.9,3.5,,3.7,1.8
108,서울,1975-01-04,.6,-2.4,5.2,,5,2.1
108,서울,1975-01-05,-.2,-3.4,4.3,,5,1.8
108,서울,1975-01-06,-.4,-4.6,4.5,,2.7,1.2
108,서울,1975-01-07,1.9,-3.1,7,,3.3,1.2
108,서울,1975-01-08,2.4,-2.6,6.6,0,7.7,3.2
108,서울,1975-01-09,-3.7,-6.5,.3,,7.3,3.5
108,서울,1975-01-10,-6.1,-8.6,-3,,7.7,4.2
108,서울,1975-01-11,-7.6,-11.2,-3.9,,7.3,4.4
108,서울,1975-01-12,-5.5,-10.5,.6,,5.7,2.8
108,서울,1975-01-13,-2.9,-6.5,1.4,,6.7,3.2
108,서울,1975-01-14,-2.7,-7.5,3.5,,4.3,2.1
108,서울,1975-01-15,-1.7,-5.8,3.2,,5.3,2.7
108,서울,1975-01-16,-6.7,-10.3,-1.8,,7,3.8
108,서울,1975-01-17,-7.6,-11,-3.6,,5.7,3.4
108,서울,1975-01-18,-8.6,-11.8,-4.3,,7.3,4.2
108,서울,1975-01-19,-6.8,-11.2,-2,,7.3,3.3
108,서울,1975-01-20,-4.3,-8.6,1.9,,6,2.3
108,서울,1975-01-21,-3,-7.8,1.3,2.5,3.3,1.3
108,서울,1975-01-22,-1,-2.9,2,4,5,2.1
108,서울,1975-01-23,.6,-3.8,5.7,,5,1.9
108,서울,1975-01-24,1,-1,2.9,9,4.2,2.2
108,서울,1975-01-25,0,-2.5,3.3,,6.7,3.7
108,서울,1975-01-26,-2.3,-5.3,2,,5.8,2.6
108,서울,1975-01-27,-1,-4.4,3.4,1.3,9.3,3.2
108,서울,1975-01-28,-6,-8.3,-2.2,,6.7,3.9
108,서울,1975-01-29,-5.6,-10.2,0,.2,4.3,2.3
108,서울,1975-01-30,-4.7,-8.1,-.1,,4.3,2.4
108,서울,1975-01-31,-3.9,-8.8,2.2,,3.2,1.6
108,서울,1975-02-01,-1.1,-5,3.4,0,4,1.4
108,서울,1975-02-02,2.9,-1.5,9.8,,3.7,1
108,서울,1975-02-03,5.4,1.4,10.6,0,4.7,2.8
108,서울,1975-02-04,4.3,2.5,7.2,2.8,5,2.9
108,서울,1975-02-05,3.8,1.7,6.4,0,6.3,2.3
108,서울,1975-02-06,5.3,2.4,8.5,.2,5.5,3
108,서울,1975-02-07,-2.4,-7,2.4,,8.7,4.9
108,서울,1975-02-08,-5.8,-9.7,-1.2,,7.7,3.4
108,서울,1975-02-09,-4.5,-8.8,1.2,,6.3,2.7
108,서울,1975-02-10,-5.3,-8.8,-.6,,6.7,3.3
108,서울,1975-02-11,-4.4,-9.4,1.6,.2,5.7,2.3
108,서울,1975-02-12,-.1,-3.5,3.8,0,9.3,3.8
108,서울,1975-02-13,.2,-6.3,6.8,,7.7,2.9
108,서울,1975-02-14,3.1,-.5,7.9,,6.3,2.5
108,서울,1975-02-15,-2.6,-5.8,1.3,,8.7,4.3
108,서울,1975-02-16,-2.7,-6.4,3,,6.3,3
108,서울,1975-02-17,-2.3,-5.8,3.7,,5.7,2.5
108,서울,1975-02-18,-1,-4.4,3.4,,4.3,2.4
108,서울,1975-02-19,-.8,-4.5,4.4,,5.3,2.4
108,서울,1975-02-20,-2.9,-5,.1,.6,7.7,4
108,서울,1975-02-21,-4.8,-7.2,-.8,,9,4.8
108,서울,1975-02-22,-4.9,-7.7,.3,,7.3,3.6
108,서울,1975-02-23,-2.9,-9,3,0,6.2,2.6
108,서울,1975-02-24,3.8,.2,7.8,0,8.7,3.6
108,서울,1975-02-25,.7,-4,6.2,,8,4.6
