지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s)
108,서울,1914-07-11,25.7,20.7,31.3,0,2.5,1.7
108,서울,1914-07-12,25.7,23.8,29.5,.2,5,2.4
108,서울,1914-07-13,27.1,24.3,32.2,,4,2.1
108,서울,1914-07-14,27.9,24.2,32.4,0,3.9,1.8
108,서울,1914-07-15,27.4,24.8,31,,4.3,2.5
108,서울,1914-07-16,27.3,23.2,32.6,,4.2,2.1
108,서울,1914-07-17,26.1,22.6,30.9,0,5.1,2.5
108,서울,1914-07-18,26.4,23.8,30.6,,5.2,2.9
108,서울,1914-07-19,26.5,24,30.1,0,4.2,2.7
108,서울,1914-07-20,27.9,23.8,33.5,,3.2,1.5
108,서울,1914-07-21,27.4,24.2,31.7,.4,4.1,1.8
108,서울,1914-07-22,25.6,23.6,30.1,42.8,4,3.2
108,서울,1914-07-23,26.5,23.7,31.6,,3.5,1.9
108,서울,1914-07-24,27.5,22,33.9,0,2.6,1.1
108,서울,1914-07-25,28.8,23.7,35.5,0,2.1,.8
108,서울,1914-07-26,29.7,25.8,35.6,,2.6,1.9
108,서울,1914-07-27,30.2,25.6,35.5,0,5.3,4
108,서울,1914-07-28,25.9,24,29,44.5,9.4,6
108,서울,1914-07-29,26.9,24.3,30.5,0,5.7,4.5
108,서울,1914-07-30,25.7,25.1,27.4,36.7,6.1,3.6
108,서울,1914-07-31,25.5,24.3,27.8,2.5,4.2,2.9
108,서울,1914-08-01,25.2,24.4,26.3,3.7,4.4,3.3
108,서울,1914-08-02,26.5,23.3,30,.6,2.7,1
108,서울,1914-08-03,22.4,21.1,25.1,14.8,5.7,3.5
108,서울,1914-08-04,23.4,21.3,26.6,3.4,3.9,3.1
108,서울,1914-08-05,23.7,22.1,25.9,30.4,3.1,2
108,서울,1914-08-06,23.9,21.8,27.3,6,5.6,2.3
108,서울,1914-08-07,23.3,21.1,26.5,5,2.9,1.5
108,서울,1914-08-08,25.4,22.9,28.6,2.6,3.9,2
108,서울,1914-08-09,26.4,24.1,29.4,.4,5.7,4
108,서울,1914-08-10,26.2,23.8,29.4,16.1,5.6,3.3
108,서울,1914-08-11,26.3,22.1,32.5,0,3.3,.9
108,서울,1914-08-12,27.6,23.2,33.3,2.4,1.9,1.1
108,서울,1914-08-13,26.9,23.8,31.1,,6.1,2.5
108,서울,1914-08-14,27.1,24.5,31.3,,4.3,2.9
108,서울,1914-08-15,27.2,25.2,31.5,,4,2.9
108,서울,1914-08-16,26.5,22.5,32,0,4.3,1.6
108,서울,1914-08-17,26.9,23.1,33.2,,1.9,1.1
108,서울,1914-08-18,27,22,33.2,0,3.9,1.7
108,서울,1914-08-19,26.6,21.5,32.9,,3.2,1.4
108,서울,1914-08-20,26.7,21.8,32.1,,4.8,1.7
108,서울,1914-08-21,27.3,22.8,34.4,5.2,2.4,1.2
108,서울,1914-08-22,28.7,24.6,33.5,,3.6,2
108,서울,1914-08-23,27.6,24.9,32.7,0,4.2,3.2
108,서울,1914-08-24,25.1,22.1,30,,6.9,5.6
108,서울,1914-08-25,23,20.7,26.9,,9.7,5.6
108,서울,1914-08-26,22.7,20.1,27.1,,5.1,3.9
108,서울,1914-08-27,21.9,20.7,23.4,.8,4,3.8
108,서울,1914-08-28,23,19.4,27.8,53.9,3.9,2.8
108,서울,1914-08-29,25.2,20.5,30.9,,3.5,2.2
108,서울,1914-08-30,24,19.2,30.3,,3.4,2.3
108,서울,1914-08-31,25.8,21.3,31.8,,3.7,1.5
108,서울,1914-09-01,25.4,22.6,30.5,4.5,2.7,1.5
108,서울,1914-09-02,27.2,22.6,32.4,.4,2.6,1.3
108,서울,1914-09-03,26.9,23.3,31,,3.1,1.5
108,서울,1914-09-04,26.2,22.2,31.7,0,3.3,1.8
108,서울,1914-09-05,26.1,22.7,31.1,,5.2,2.1
108,서울,1914-09-06,25.9,22.6,31.8,0,4.3,2
108,서울,1914-09-07,24.3,21.4,27.4,0,2.3,1.1
108,서울,1914-09-08,25,22.9,28.5,0,7.4,4.5
108,서울,1914-09-09,24.6,21.9,29.4,,9.5,7.5
108,서울,1914-09-10,23.1,22.1,27.5,15,6.1,4.9
108,서울,1914-09-11,23.9,22.1,25.5,8.3,6.4,4
108,서울,1914-09-12,20.4,17.1,24.5,42.3,8,5.6
108,서울,1914-09-13,18.6,12.4,25.5,0,3,1.4
108,서울,1914-09-14,20.3,15.2,26.4,,3.4,2.3
108,서울,1914-09-15,20.5,14.2,27.6,0,3.2,1.4
108,서울,1914-09-16,18.7,14.4,25.9,0,3.3,1.8
108,서울,1914-09-17,19,12.5,26.2,0,3.7,1.4
108,서울,1914-09-18,20.7,14.1,27.6,0,4.6,1.7
108,서울,1914-09-19,17.9,11.6,24.8,1.8,7.2,3.1
108,서울,1914-09-20,15.5,12.3,18.5,4.1,1.9,1.2
108,서울,1914-09-21,16.2,14.8,19.7,.8,2.6,1.3
108,서울,1914-09-22,16.4,12.6,21.8,.7,5,2
108,서울,1914-09-23,16,11.1,21.6,,2.3,.8
108,서울,1914-09-24,17,12.5,23.6,,3.7,1.3
108,서울,1914-09-25,16.8,10.8,23.1,0,6.7,2.4
108,서울,1914-09-26,15.9,9.8,22.6,0,4.1,2.3
108,서울,1914-09-27,17.1,9.7,24.3,,3.8,1.5
108,서울,1914-09-28,16.9,13.8,22.1,,2.4,1
108,서울,1914-09-29,17,10.4,24.1,0,3.6,1.3
108,서울,1914-09-30,17.4,11.8,24.5,0,4.2,2.3
108,서울,1914-10-01,16.2,9.9,23.1,,4.3,1.7
108,서울,1914-10-02,17.2,9.6,24,0,5.1,1.8
108,서울,1914-10-03,15.2,10.5,21.8,0,3.7,2.1
108,서울,1914-10-04,13.5,9.3,20.3,,2.4,.9
108,서울,1914-10-05,15.4,8.6,22.6,0,3.1,1.5
108,서울,1914-10-06,16,8.8,24.1,,3.4,1.2
108,서울,1914-10-07,16.2,12.6,20,1.3,5,1.3
108,서울,1914-10-08,15.7,10.6,20.3,.1,7.1,4.4
108,서울,1914-10-09,11.7,8,19,0,9.4,2.7
108,서울,1914-10-10,12.6,5.2,20.1,0,2.5,1.2
108,서울,1914-10-11,11.7,9,17.6,0,2.1,1.1
108,서울,1914-10-12,12.2,6.2,20.5,0,2.4,1.3
108,서울,1914-10-13,12.5,4.9,21.2,,3.3,1.3
108,서울,1914-10-14,13.8,5.9,22.6,,4.3,1.3
108,서울,1914-10-15,14.4,10,20.8,0,2.9,1.2
108,서울,1914-10-16,15.5,10.4,22.8,,2.2,1.1
108,서울,1914-10-17,17.9,12.8,22.2,3.5,3.8,1.9
108,서울,1914-10-18,18.6,15,22.4,,2.1,1.2
108,서울,1914-10-19,17.5,15.2,20.6,45.7,2.8,2.2
108,서울,1914-10-20,8.7,5.4,15.2,,8.1,6.5
108,서울,1914-10-21,7,2.1,12.9,,3.9,1.9
108,서울,1914-10-22,7.4,1.9,14.7,,1.1,.7
108,서울,1914-10-23,9.7,4.1,17.4,.1,2.6,.8
108,서울,1914-10-24,9.5,6.3,12.5,7.5,4.9,2.3
108,서울,1914-10-25,13.7,10.5,19.5,2.2,2.7,2.1
108,서울,1914-10-26,13.6,9.7,18.6,0,3.9,1.6
108,서울,1914-10-27,14.7,7.5,21.1,0,3.3,1.4
108,서울,1914-10-28,15,11.8,17.6,9.4,4.6,2
108,서울,1914-10-29,15.7,13.8,18.8,,5.2,2.5
108,서울,1914-10-30,14.1,11.1,18.5,1.3,4.2,3.1
108,서울,1914-10-31,12.3,8.4,17.8,7.3,2,1.5
108,서울,1914-11-01,12.4,7.2,19.5,0,2.5,.9
108,서울,1914-11-02,13.2,7.5,20.5,0,1.7,.7
108,서울,1914-11-03,17.5,11.7,21.1,16.7,4,3.3
108,서울,1914-11-04,10.5,9,14.8,2.8,6.7,3.2
108,서울,1914-11-05,7.1,4.2,10.2,0,4,2.8
108,서울,1914-11-06,6.9,.4,13.8,.2,8.2,2.8
108,서울,1914-11-07,.6,-2.8,5.2,,3.6,2.5
108,서울,1914-11-08,3.2,-2.8,9,0,2.1,1
108,서울,1914-11-09,5.6,1.6,12.8,.9,5,2.1
108,서울,1914-11-10,4,-.5,10.4,0,2.6,1.1
108,서울,1914-11-11,7.9,.7,15.8,0,1.8,1
108,서울,1914-11-12,11.1,6.1,15.6,,2.9,.9
108,서울,1914-11-13,14.8,10.6,20.3,.1,2.2,1.4
108,서울,1914-11-14,13.5,11.2,16.2,14.8,4.7,3.1
108,서울,1914-11-15,8.1,5.8,11.2,0,6.2,4.5
108,서울,1914-11-16,5.7,2.1,10.1,0,2.7,1.2
108,서울,1914-11-17,4.6,-.2,11.3,,1.3,.5
108,서울,1914-11-18,5.2,-.7,12.5,0,2.5,.9
108,서울,1914-11-19,7.7,1.3,13.5,.7,2.2,1.6
108,서울,1914-11-20,.8,-3.3,7.9,.1,8,5.3
108,서울,1914-11-21,-2.5,-6,1.3,.1,2.4,1.2
108,서울,1914-11-22,.1,-5.1,4.5,,2.8,1.6
108,서울,1914-11-23,2.4,-.3,8.2,9.1,6.3,1.9
108,서울,1914-11-24,1.9,-2.3,7.5,,4.8,1.9
108,서울,1914-11-25,8.1,.9,13.3,8.7,5.1,1.8
108,서울,1914-11-26,5.7,-.2,10.3,.8,5.6,2.1
108,서울,1914-11-27,-2.9,-5.7,.4,,5.7,4.7
108,서울,1914-11-28,-2.6,-7,1.2,,2.4,1.5
108,서울,1914-11-29,3.3,-2.2,7.3,.8,2.2,1.5
108,서울,1914-11-30,8,2.5,11.6,.2,3.6,1.6
108,서울,1914-12-01,9.8,2.5,14.1,,1.7,.9
108,서울,1914-12-02,3.9,-1,11.5,0,5.1,3.8
108,서울,1914-12-03,.6,-3.6,3.9,0,2.2,1
108,서울,1914-12-04,1.5,-2.2,6.3,0,2.5,1.1
108,서울,1914-12-05,1.7,-3.6,7,0,2.8,.9
108,서울,1914-12-06,.8,-2.3,5.1,0,5.9,2.4
108,서울,1914-12-07,-3.5,-6.5,-1.9,0,6.5,3.7
108,서울,1914-12-08,-5,-9.3,.2,0,2.1,.5
108,서울,1914-12-09,-3.3,-8.6,2.5,0,2.8,.8
108,서울,1914-12-10,-2.2,-6.2,1.7,0,.6,.4
108,서울,1914-12-11,-2.4,-6.1,1.5,0,3.3,1.2
108,서울,1914-12-12,-3.2,-5.9,-.6,3.7,4.1,1.9
108,서울,1914-12-13,-4.9,-8.2,-1.4,,3.5,1.7
108,서울,1914-12-14,1.1,-4.2,6.9,1,2.8,1.5
108,서울,1914-12-15,2.3,-.5,6.1,.1,4.2,2.5
108,서울,1914-12-16,-.4,-3.7,3.3,0,4,1.8
108,서울,1914-12-17,1.8,-3.8,8.4,0,8.3,4.2
108,서울,1914-12-18,-3.1,-6.5,-.2,,4.1,2.5
108,서울,1914-12-19,-2.2,-6.8,3.1,.6,1.6,.7
108,서울,1914-12-20,1.3,-5.2,8.2,5.7,1.6,1
108,서울,1914-12-21,2.8,0,7.2,1.7,3.7,1.2
108,서울,1914-12-22,-1.2,-5.9,1.3,,6.9,2.9
108,서울,1914-12-23,-6.4,-9.1,-3.4,,4.4,3.2
108,서울,1914-12-24,-4.8,-10.2,-1.2,0,2.7,2.1
108,서울,1914-12-25,-1.4,-3.3,1.4,.3,4.4,2.1
108,서울,1914-12-26,-4.4,-8,-1.6,,7.2,3.1
108,서울,1914-12-27,-4.6,-9.8,.2,0,2.7,1.9
108,서울,1914-12-28,-4.2,-7.5,-1.4,.6,4.3,2.3
108,서울,1914-12-29,-1.7,-8,2.2,0,3.1,2
108,서울,1914-12-30,3.3,.2,6.2,3.6,5.2,2.8
108,서울,1914-12-31,-4.6,-7.5,.2,,4.8,4.3
108,서울,1915-01-01,-5.1,-9.7,-1.5,0,2.2,1.3
108,서울,1915-01-02,-1,-6.9,2.1,.2,2.3,1.5
108,서울,1915-01-03,-4.9,-7.9,1.9,,5.1,4
108,서울,1915-01-04,-3.4,-9.6,.3,,1.5,1
108,서울,1915-01-05,-1.3,-5.6,3.9,,2.1,1.2
108,서울,1915-01-06,-3.1,-7.9,1.8,0,2.1,.8
108,서울,1915-01-07,1.1,-3.8,6.4,,2.5,1.4
108,서울,1915-01-08,-2.3,-6,.6,0,6.1,3.9
108,서울,1915-01-09,-4.5,-9.8,1,,2,1.2
108,서울,1915-01-10,.4,-3.6,3.3,0,4,2.2
108,서울,1915-01-11,.3,-3.1,4,0,3.7,2
108,서울,1915-01-12,-14.6,-20.9,-.7,1.3,9.2,5.9
108,서울,1915-01-13,-19.2,-21.3,-16.3,,7.9,5.7
108,서울,1915-01-14,-18,-21.3,-13.8,,4.8,3.2
108,서울,1915-01-15,-14,-20.5,-7.8,0,2.2,.9
108,서울,1915-01-16,-3.8,-9.5,1.2,.9,5.8,2.6
108,서울,1915-01-17,-5.5,-10.1,-.1,,6.2,3.3
108,서울,1915-01-18,0,-8.1,3.5,1,2.6,1.5
108,서울,1915-01-19,.4,-1.1,1.5,1.6,4.2,1.7
108,서울,1915-01-20,-.3,-5.1,2.7,.4,6.4,2.8
108,서울,1915-01-21,-1.7,-7.9,3.3,,2.3,.9
108,서울,1915-01-22,-1.9,-6.4,.6,,4.9,2.9
108,서울,1915-01-23,-6.8,-9.9,-3.4,,4.3,2.8
108,서울,1915-01-24,-4.4,-9.9,-1.8,0,3.6,2
108,서울,1915-01-25,2.7,-1.9,7.1,.2,3.4,1.9
108,서울,1915-01-26,5.2,1.8,11.3,.8,2.5,1.3
108,서울,1915-01-27,6.6,.9,12,38.8,6,3.6
108,서울,1915-01-28,-4.5,-9.1,1,.1,7.9,6.2
108,서울,1915-01-29,-9.3,-11.2,-6.6,,6.5,5.3
108,서울,1915-01-30,-7.3,-13.3,-2.8,0,2.9,1.6
108,서울,1915-01-31,-1.9,-5.3,1.4,0,4.1,2.7
108,서울,1915-02-01,.3,-2.9,4,.6,5.2,2.2
108,서울,1915-02-02,1.3,-3.8,7,,3,1.3
108,서울,1915-02-03,1.8,.4,3.8,,2.6,1.4
108,서울,1915-02-04,-6.3,-13.6,.4,,8.3,4.6
108,서울,1915-02-05,-13.3,-16.3,-9.3,,4.7,4.4
108,서울,1915-02-06,-11.1,-15.7,-6,0,5.9,3.2
108,서울,1915-02-07,-9.5,-13.5,-6.3,,3,1.5
108,서울,1915-02-08,-5.3,-10.5,-1.2,,3.6,1.6
108,서울,1915-02-09,-3.3,-5.1,-1.4,0,6.6,3.6
108,서울,1915-02-10,-3.2,-8.1,1.3,,4.1,2
108,서울,1915-02-11,-3,-7.1,1.5,,4.9,2
108,서울,1915-02-12,-3,-8.8,2.4,0,5,2.5
108,서울,1915-02-13,-1.2,-6.7,4.3,,8.6,3.9
108,서울,1915-02-14,-5.6,-8.2,-2.9,,7.2,4.8
108,서울,1915-02-15,-4.8,-12.2,-.3,.2,1.9,1.2
108,서울,1915-02-16,-5,-7.9,-2.2,.4,3.6,1.9
108,서울,1915-02-17,-2.8,-8,2.7,,4.9,1.5
