지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s)
108,서울,1907-12-14,-6,-9.9,6.4,,9.2,7.6
108,서울,1907-12-15,-8.1,-11.9,-5.1,,3.7,2.1
108,서울,1907-12-16,-7.3,-11.9,-2.4,,6,2
108,서울,1907-12-17,-7.3,-13.2,-2.1,,2.4,1.1
108,서울,1907-12-18,-5.5,-12.3,-.4,,5.4,1.5
108,서울,1907-12-19,-6.5,-11.9,-.2,,2.3,1.2
108,서울,1907-12-20,-2.9,-8.1,1.9,9.6,16,8.2
108,서울,1907-12-21,-12.1,-14.8,-8.1,,9.9,8.4
108,서울,1907-12-22,-13.4,-18,-10.2,,5.1,4.3
108,서울,1907-12-23,-13.3,-20.1,-9.4,,4.9,1.7
108,서울,1907-12-24,-3.2,-9.7,.9,.2,5.2,3.5
108,서울,1907-12-25,3.5,1.1,6.8,,3.3,1.4
108,서울,1907-12-26,3.2,-1.9,6.4,.2,7.7,3.8
108,서울,1907-12-27,-3.8,-6.3,-.7,,4.7,4
108,서울,1907-12-28,-4.6,-9.6,-1.9,1.1,8.7,4
108,서울,1907-12-29,-9,-13.5,-4.4,,4.1,3.3
108,서울,1907-12-30,-9.2,-14.2,-6.1,,2.6,2.2
108,서울,1907-12-31,-4,-7.1,-2.1,.4,3.4,2.2
108,서울,1908-01-01,-5.9,-9.1,-1.3,0,5.4,3.5
108,서울,1908-01-02,-7.7,-13.9,-3,0,3.2,1.5
108,서울,1908-01-03,-6.2,-10.8,-2.9,0,7.3,3.9
108,서울,1908-01-04,-7.5,-12.8,-1.7,0,6.8,1.8
108,서울,1908-01-05,-4.8,-11.3,-.1,0,1.5,.9
108,서울,1908-01-06,-1.1,-5.1,2.9,0,6.1,1.4
108,서울,1908-01-07,-4.4,-6.7,-1.2,.2,6.6,4.1
108,서울,1908-01-08,-6.3,-10.4,-.9,0,4.4,2.3
108,서울,1908-01-09,-3.2,-9.3,2,0,1.3,1.1
108,서울,1908-01-10,.3,-4.5,3.3,0,2.4,1.8
108,서울,1908-01-11,1.7,-1,4.8,2.4,3.7,1.9
108,서울,1908-01-12,2,-1.3,4.5,.4,1.8,.2
108,서울,1908-01-13,1.4,-3.7,4.7,.1,5.5,2.7
108,서울,1908-01-14,-3.2,-7.4,.1,0,2.5,1.2
108,서울,1908-01-15,-1.9,-4.5,.9,,4.9,3.8
108,서울,1908-01-16,-8.9,-11.2,-4.5,,8.2,5.2
108,서울,1908-01-17,-6.5,-11.3,-3.6,.5,6.7,3.8
108,서울,1908-01-18,1.1,-3.9,2.8,.5,.5,1.9
108,서울,1908-01-19,1.7,1.3,2.8,2.8,2.6,2
108,서울,1908-01-20,-1.1,-7.4,2.3,3.6,9.6,5.6
108,서울,1908-01-21,-9.1,-11.2,-6.1,,5.7,4.2
108,서울,1908-01-22,-9.7,-14.3,-5.1,0,.2,1.3
108,서울,1908-01-23,-7.1,-13.4,-2.7,.1,2.7,.8
108,서울,1908-01-24,-2,-4.7,.1,.1,1.6,.4
108,서울,1908-01-25,-1.2,-2.4,.3,.6,4.6,1.7
108,서울,1908-01-26,-4.1,-6.4,-.6,0,2.4,2.3
108,서울,1908-01-27,-4.4,-9.9,0,0,5.7,3.9
108,서울,1908-01-28,-6.1,-10.8,-1.3,,2.3,1.4
108,서울,1908-01-29,-3.5,-10.7,.8,0,2.4,.8
108,서울,1908-01-30,-1.1,-2.2,.8,.9,5.3,1.3
108,서울,1908-01-31,1.4,-2.4,6.2,6,4.4,1.1
108,서울,1908-02-01,-2.2,-6.4,1.6,0,1.5,1.1
108,서울,1908-02-02,-3.1,-7.5,-.2,,6.5,3.5
108,서울,1908-02-03,-8,-10.8,-5.4,0,7.2,3.1
108,서울,1908-02-04,-7,-10.3,-4.1,,2.9,2.9
108,서울,1908-02-05,-8.5,-11.6,-5.5,,11,5.5
108,서울,1908-02-06,-10.4,-13.3,-5.7,,6.1,5.5
108,서울,1908-02-07,-9.6,-15.8,-3.7,0,3.2,1.8
108,서울,1908-02-08,-5,-11.3,1.3,.4,7.2,3.1
108,서울,1908-02-09,-7.6,-11.4,-4.1,,4.8,4.1
108,서울,1908-02-10,-7,-10.6,-2.5,,6.9,2.8
108,서울,1908-02-11,-6.4,-9.9,-2.8,,6.4,3.1
108,서울,1908-02-12,-7,-12.4,-1.2,0,1.5,2.1
108,서울,1908-02-13,-5.3,-12.3,1.3,0,3.6,1.3
108,서울,1908-02-14,-3.3,-7.5,2.3,0,4.6,2
108,서울,1908-02-15,-3.9,-9.8,2,0,6.3,2.4
108,서울,1908-02-16,-5.2,-8.8,-1.4,,8.7,5
108,서울,1908-02-17,-7.5,-13,-1.6,0,6.4,3
108,서울,1908-02-18,-5.6,-12.9,.3,0,3.3,2.3
108,서울,1908-02-19,-3.3,-11,5.5,0,3.7,1.5
108,서울,1908-02-20,-.7,-8.4,7.3,0,2.8,1.6
108,서울,1908-02-21,-.4,-4.7,5.1,0,5.7,1.5
108,서울,1908-02-22,-.1,-3.8,5.4,0,4.9,2.4
108,서울,1908-02-23,-2.6,-6.2,2.7,0,6.6,3.6
108,서울,1908-02-24,-3.6,-7.8,1.7,,7.7,3.7
108,서울,1908-02-25,-4.1,-8.7,.8,0,4.4,2.5
108,서울,1908-02-26,-2.3,-7.9,4.1,0,2.4,.9
108,서울,1908-02-27,2.3,-6.3,8.4,0,2.4,1.2
108,서울,1908-02-28,5.1,2.6,6.3,23.1,9.9,8
108,서울,1908-02-29,4.6,3.5,5.6,5.6,2.9,3
108,서울,1908-03-01,.7,-4.8,4,.3,7.6,5.9
108,서울,1908-03-02,-3.8,-7.4,.1,,2.2,2.4
108,서울,1908-03-03,1.9,-2.7,4.9,0,4.4,4.1
108,서울,1908-03-04,2,.8,4,2.4,5.7,3.9
108,서울,1908-03-05,3,-.2,7.9,,1.6,1.5
108,서울,1908-03-06,3.3,-.5,7.9,0,2.3,1
108,서울,1908-03-07,.6,-1.6,2.2,.1,11.5,4.3
108,서울,1908-03-08,-1.8,-4.9,1.9,,5.7,3.1
108,서울,1908-03-09,-1.2,-3.5,1.5,,2.2,2.3
108,서울,1908-03-10,-.6,-1.8,1.5,.4,8.3,3.9
108,서울,1908-03-11,-1.9,-4.5,1.8,,8.5,8.1
108,서울,1908-03-12,-1.7,-5.3,2.6,,8.5,3.9
108,서울,1908-03-13,-1.3,-5.9,3.8,,9.7,5.2
108,서울,1908-03-14,0,-5.2,6.7,,3.9,2.6
108,서울,1908-03-15,4.7,-2.2,11.8,0,4.7,3.2
108,서울,1908-03-16,6,-1.4,13.5,0,2.2,1.6
108,서울,1908-03-17,9.1,3.8,15.7,,3.1,2.4
108,서울,1908-03-18,4.6,.7,10.7,,6.2,3.6
108,서울,1908-03-19,2,-1.3,7.9,,6.7,3.5
108,서울,1908-03-20,.1,-3.9,4.3,,7.4,5.5
108,서울,1908-03-21,1.4,-1.8,6,,8.1,4.3
108,서울,1908-03-22,2.9,-4.5,12.5,,6.4,2.5
108,서울,1908-03-23,7.9,-.4,17,,11.6,5.1
108,서울,1908-03-24,7.7,2.7,14.7,0,6.7,3.6
108,서울,1908-03-25,5.4,-.3,11.4,,3.8,1.7
108,서울,1908-03-26,3.3,-2.2,7.4,,8.2,5.5
108,서울,1908-03-27,.8,-5.8,8,,4.7,2.8
108,서울,1908-03-28,8.1,-1.8,15.5,,4.7,2.6
108,서울,1908-03-29,12.7,7.4,18.2,9.1,15.2,7.4
108,서울,1908-03-30,8.1,5.3,11.4,.1,7.7,6.3
108,서울,1908-03-31,6.5,-.2,13.2,,1.3,1.8
108,서울,1908-04-01,8.5,5.1,14.8,,7.1,4
108,서울,1908-04-02,8.3,4.1,14.9,,5.2,4
108,서울,1908-04-03,8.4,4.4,11.1,0,2.2,1.6
108,서울,1908-04-04,11.3,7.5,15,,10.7,5.8
108,서울,1908-04-05,7.4,6.5,9.9,.5,8.7,4.9
108,서울,1908-04-06,6.8,4.6,10.6,,9.7,6.7
108,서울,1908-04-07,6.5,-.7,13.6,,2.7,2.1
108,서울,1908-04-08,10.2,4.8,17.2,,7.6,4.9
108,서울,1908-04-09,10.5,5.1,16.9,,6.7,5.8
108,서울,1908-04-10,10.9,6.6,17.1,,5.7,4.4
108,서울,1908-04-11,10.4,7.1,13.6,0,7.2,2.5
108,서울,1908-04-12,8.6,6.9,9.4,2.2,4.4,1.8
108,서울,1908-04-13,7.7,2.9,14.1,,5.9,4.5
108,서울,1908-04-14,7.1,.1,14.8,,2.4,2.5
108,서울,1908-04-15,8.9,.6,18.6,,7.4,2.6
108,서울,1908-04-16,8.4,4.2,14.4,,6.4,3.2
108,서울,1908-04-17,9.8,1.9,18.8,0,3.1,3.2
108,서울,1908-04-18,11,2,20.4,,5.3,2.9
108,서울,1908-04-19,11.8,3,22.7,,6.8,2.1
108,서울,1908-04-20,14.4,4.7,22.9,,6.7,3.6
108,서울,1908-04-21,14,11.3,17.4,12,3.3,3.3
108,서울,1908-04-22,14.2,10.2,21.1,,5.7,2.8
108,서울,1908-04-23,14,5.3,21.6,0,4.7,3.3
108,서울,1908-04-24,10.8,4.2,20.9,2.3,6.4,4.8
108,서울,1908-04-25,8,3.4,13.3,,4.7,4.4
108,서울,1908-04-26,10.1,6.4,16.4,,3.8,3.3
108,서울,1908-04-27,9.4,4.4,14.2,,8.1,4.9
108,서울,1908-04-28,9,2.2,17.1,,6.2,4.6
108,서울,1908-04-29,10.8,1.5,19.6,,4.8,2.9
108,서울,1908-04-30,14.6,7.1,22.2,,2.7,1.9
108,서울,1908-05-01,16.3,8.1,24.2,,5.5,3.4
108,서울,1908-05-02,12.3,9.9,16.1,16.5,6.1,3.8
108,서울,1908-05-03,13.6,9.7,19,,4.6,2.3
108,서울,1908-05-04,12.3,5.2,20.1,,6.5,3.4
108,서울,1908-05-05,13.9,8.2,20.5,,6.9,3.9
108,서울,1908-05-06,15,7.9,22.9,0,10.5,4.3
108,서울,1908-05-07,16.9,9.8,24.6,,9.7,3
108,서울,1908-05-08,17.1,11.2,24.3,,13.7,4.5
108,서울,1908-05-09,17.3,13.3,23.5,.2,7.7,4.2
108,서울,1908-05-10,18,13.6,24.9,1,11.7,3.2
108,서울,1908-05-11,13,10.2,17.9,,5.7,5.6
108,서울,1908-05-12,9.2,7.6,14.3,3.9,9.7,5.9
108,서울,1908-05-13,12.3,6.3,17.3,0,9.4,5.4
108,서울,1908-05-14,12.5,5.7,20.1,,7.8,4.4
108,서울,1908-05-15,14.8,5.5,24,,.9,2.3
108,서울,1908-05-16,13.3,10.9,18.5,5.6,8.7,2.1
108,서울,1908-05-17,14,11.1,18,5,11.5,5.7
108,서울,1908-05-18,15.2,8.2,23.2,,9.9,5.6
108,서울,1908-05-19,16.7,10.9,24.2,,9.8,3.7
108,서울,1908-05-20,15.7,12.7,21,1.7,4.8,4.3
108,서울,1908-05-21,15.9,8.9,24.1,0,7.8,2.7
108,서울,1908-05-22,13.8,12.4,18,5.9,8.7,3.2
108,서울,1908-05-23,13.6,10.8,19.2,.8,7.3,5
108,서울,1908-05-24,14.2,9.5,19.5,.1,2.2,2.3
108,서울,1908-05-25,16.7,10.2,25.2,,12.2,2.8
108,서울,1908-05-26,16.8,12.3,22.1,1.5,10.4,2.2
108,서울,1908-05-27,16.7,15,18.5,21,4.7,4.1
108,서울,1908-05-28,16.9,13.1,20.8,.1,9,6.6
108,서울,1908-05-29,15.9,11.2,21.4,8,3.7,4.7
108,서울,1908-05-30,16.9,10.6,24.5,,3.3,3
108,서울,1908-05-31,13.6,10.4,23.5,,6.7,3.5
108,서울,1908-06-01,18.8,13.5,26.2,0,6.9,3.5
108,서울,1908-06-02,19.4,13,28,,5.2,3.2
108,서울,1908-06-03,20.3,14.3,28.3,,9.1,3.2
108,서울,1908-06-04,20,12.7,29.1,,4.8,3.2
108,서울,1908-06-05,18,14.4,24.9,.3,4.2,2.6
108,서울,1908-06-06,19.1,15.8,24.8,,8.4,4.6
108,서울,1908-06-07,18.9,15.3,24.8,,8.1,5.5
108,서울,1908-06-08,19.3,11.6,27.5,0,7.7,3.7
108,서울,1908-06-09,20.7,12.6,28.9,,4.5,2.6
108,서울,1908-06-10,20.3,14.5,27.5,,4.7,2.8
108,서울,1908-06-11,21.5,15.9,28.9,0,4.4,2.5
108,서울,1908-06-12,19.7,17,24.5,14.2,4.5,2.7
108,서울,1908-06-13,20.8,16.6,26.1,,5.2,2.5
108,서울,1908-06-14,21.2,17,27.6,4.3,3.3,3.5
108,서울,1908-06-15,23.1,17.3,29.5,0,5.2,2.8
108,서울,1908-06-16,21.2,18.1,26.5,0,4.1,2.5
108,서울,1908-06-17,21.1,15.5,27,1.7,7.6,2.5
108,서울,1908-06-18,18.8,17,23.5,28.7,11.6,8.4
108,서울,1908-06-19,17.6,16.6,21.2,11.3,6.5,5.6
108,서울,1908-06-20,20.3,16.8,25.8,0,1.7,1.5
108,서울,1908-06-21,21.6,16.7,28,,5.5,1.9
108,서울,1908-06-22,23.6,18.6,29.1,,2.6,2.1
108,서울,1908-06-23,24.4,18.3,32.4,.1,1.7,2.2
108,서울,1908-06-24,23.7,19.5,31,,6.4,3
108,서울,1908-06-25,20.1,18.7,22.1,12.3,7.7,5.1
108,서울,1908-06-26,22.9,18.5,29.4,5.1,3.3,3.3
108,서울,1908-06-27,23.7,19.3,29.6,,3.2,2.3
108,서울,1908-06-28,20.6,19.5,23,20.1,7.4,5
108,서울,1908-06-29,22.1,19.3,26.4,,5,3.5
108,서울,1908-06-30,19.5,16.3,23.5,9,8.4,3.4
108,서울,1908-07-01,20.1,15.9,23.7,6,4.7,4.5
108,서울,1908-07-02,20.3,16.7,25.9,.4,5.7,3.3
108,서울,1908-07-03,22.3,16.6,28.5,,2.4,2
108,서울,1908-07-04,20.2,18.2,23,,5.9,4.1
108,서울,1908-07-05,20.7,16.5,26.5,,7.9,6.2
108,서울,1908-07-06,21.3,14.7,27.2,,4.2,4
108,서울,1908-07-07,23.5,17.3,30.3,,5.2,3.8
108,서울,1908-07-08,23.1,19.5,27.6,.9,4,3
108,서울,1908-07-09,20.9,19.7,23.2,30.6,4.7,4.2
108,서울,1908-07-10,20.9,19.7,22.3,3.2,5.3,2.5
108,서울,1908-07-11,23.8,20.1,29.2,,3.8,3.4
108,서울,1908-07-12,24.8,19.8,30.4,,3.3,1.7
108,서울,1908-07-13,24.3,20.7,29.6,,4.9,3.4
108,서울,1908-07-14,25.3,20,31.2,,4.4,1.9
108,서울,1908-07-15,23,20.6,26.5,,6.7,6.1
108,서울,1908-07-16,23.3,18.8,29.7,,2.9,2.8
108,서울,1908-07-17,24.2,19.7,30.3,,4.7,2.9
108,서울,1908-07-18,24.6,19.5,31.5,,1.7,2.5
108,서울,1908-07-19,25.9,21.8,29.4,0,3.1,2.5
108,서울,1908-07-20,22.5,20.5,26,65.2,9.2,4.2
108,서울,1908-07-21,21.1,19.8,22.2,140.9,5.7,5.4
108,서울,1908-07-22,22.9,21.6,25.3,111.5,4.4,3.7
108,서울,1908-07-23,24.5,22.5,28.3,21.1,4.7,2.3
108,서울,1908-07-24,26.6,22.4,32.9,0,5.7,2.2
108,서울,1908-07-25,25.5,23.7,27.8,17.1,9.2,5.5
108,서울,1908-07-26,24.7,23.2,27,2.7,4.7,5
108,서울,1908-07-27,24.8,23,27.5,16.5,5.2,3.9
108,서울,1908-07-28,26.3,23.3,29.7,4.8,7.4,3.3
108,서울,1908-07-29,26.6,24.7,29.8,0,10.2,5.2
108,서울,1908-07-30,24.8,23.8,26.7,29.9,8.1,6.1
108,서울,1908-07-31,24.9,23.6,27.8,79.5,5,4.2
108,서울,1908-08-01,26.2,24.4,29.6,6.8,5.5,3.7
108,서울,1908-08-02,26.4,23.3,30.7,,4.8,2.6
108,서울,1908-08-03,26.9,24.2,32,,3.1,2
108,서울,1908-08-04,26.3,22.6,31.5,,5,2.9
108,서울,1908-08-05,27.3,23.6,32.4,,4.1,2.4
108,서울,1908-08-06,27.5,23.7,33.6,,5.5,2.6
108,서울,1908-08-07,26,23.4,30.9,,5.2,3.5
108,서울,1908-08-08,24.6,20.7,29.5,,4.6,2.8
108,서울,1908-08-09,22.4,19.8,26.7,1.6,5.7,2.6
108,서울,1908-08-10,24.7,22,26.8,6.7,5.2,5
108,서울,1908-08-11,25.4,21.9,30.5,5.7,4.2,3.5
108,서울,1908-08-12,25.2,22.2,30.5,2.4,3.4,2.4
108,서울,1908-08-13,24.9,22.1,29,6.4,3.3,2.1
108,서울,1908-08-14,25.2,23,28.9,,5.3,3.8
108,서울,1908-08-15,25.5,21.7,30.4,,3.2,1.5
108,서울,1908-08-16,25.2,21.1,31.7,,2,1.7
108,서울,1908-08-17,25.6,21.1,32,,3.9,2
108,서울,1908-08-18,25.6,20.3,33.3,,4,1.6
108,서울,1908-08-19,25.8,21,32.5,,3.7,1.8
108,서울,1908-08-20,27.1,21.8,33.5,,3.7,2
108,서울,1908-08-21,25.9,23.5,31.1,8.8,6.7,4.5
108,서울,1908-08-22,23.3,20.7,26.7,,2.7,3
108,서울,1908-08-23,22.6,19.6,26.1,0,2.2,2.2
108,서울,1908-08-24,22.8,18.1,27.5,,9.9,4.8
108,서울,1908-08-25,19.1,18,23.9,46.5,7.2,5.8
108,서울,1908-08-26,19.7,18,21.3,45.1,7.2,5.4
108,서울,1908-08-27,20.2,19,23.3,30.4,10.4,8.3
108,서울,1908-08-28,22,19.1,26,.1,9,2.7
108,서울,1908-08-29,21.9,18.1,27.7,0,4.4,2.2
108,서울,1908-08-30,21.2,14.8,27.9,,1.9,1.6
108,서울,1908-08-31,21.8,17.5,27.2,,5.5,4.6
108,서울,1908-09-01,21.3,16.5,27.1,,5.2,4.8
108,서울,1908-09-02,21.7,17,26.8,,5.2,5.7
108,서울,1908-09-03,21.7,17,26.8,,7.7,4.2
108,서울,1908-09-04,23,19.3,27.5,,5.6,6
108,서울,1908-09-05,23.8,19.6,28.7,,5.3,5.2
108,서울,1908-09-06,22.1,18.2,27,,6.3,4.8
108,서울,1908-09-07,21.1,17.9,28,,5,3.9
108,서울,1908-09-08,21.3,18.3,25.5,0,5.3,4.4
108,서울,1908-09-09,20.9,17.9,26.7,1.3,3,2.4
108,서울,1908-09-10,21.8,17.3,26.1,0,4.1,2.2
108,서울,1908-09-11,19.7,17.9,23.4,14.5,6.2,6.4
108,서울,1908-09-12,19.7,17.6,23.2,3.3,9,6.8
108,서울,1908-09-13,18.9,14.8,23.7,,7,5.1
108,서울,1908-09-14,17.1,12.2,23.1,,3.2,2.9
108,서울,1908-09-15,18.7,13.5,24.4,19.3,8.2,2.3
108,서울,1908-09-16,21.2,17.9,26.8,,5.2,1.9
108,서울,1908-09-17,20.5,15.6,25.6,,2.9,2.9
108,서울,1908-09-18,20.8,15.7,26.2,1.6,2.6,1.6
108,서울,1908-09-19,18.8,16.2,22.2,21.4,10.5,7
108,서울,1908-09-20,16.5,11.7,21.4,,7.5,3.9
108,서울,1908-09-21,18.1,12.2,24.2,3.6,10.3,3.7
108,서울,1908-09-22,15.6,10.7,21.8,0,6.7,2.1
108,서울,1908-09-23,15.8,11.6,20.5,0,5.2,3.7
108,서울,1908-09-24,14.9,9,22,,2.4,1.9
108,서울,1908-09-25,16.7,9.3,25,,3,1.9
108,서울,1908-09-26,18.1,11,27.4,0,2.7,1.3
108,서울,1908-09-27,18.5,11.4,27.4,0,2.7,1.5
108,서울,1908-09-28,18.1,11.3,25.7,0,2.7,1.5
108,서울,1908-09-29,17.9,12.3,23.8,0,4.5,4.1
108,서울,1908-09-30,15.5,9.9,21.8,.3,3.7,2.5
108,서울,1908-10-01,13.8,8.7,19,0,4.6,3.1
108,서울,1908-10-02,13.3,6.9,20.8,,3.5,2.1
108,서울,1908-10-03,14.7,8.5,22,0,1.8,1.3
108,서울,1908-10-04,15.8,10,23.4,0,2.3,1.3
108,서울,1908-10-05,16.4,11,23,0,4.3,1.7
108,서울,1908-10-06,15.2,12,17.7,.4,5.2,2.7
108,서울,1908-10-07,15.2,9.6,21.4,,4.4,2.5
108,서울,1908-10-08,12.7,9.4,17,,5.8,4.4
108,서울,1908-10-09,13.6,6.5,19.9,0,7.4,3.5
108,서울,1908-10-10,12.2,5.5,18.6,0,5.2,2.3
108,서울,1908-10-11,11.8,4.8,19.2,0,6.2,3.2
108,서울,1908-10-12,11.6,3.2,20.5,,2.1,1.6
108,서울,1908-10-13,13,4.1,22.5,,2.4,1.1
108,서울,1908-10-14,14.7,11.5,18.4,,2.8,1.9
108,서울,1908-10-15,16.4,10.4,23.2,,3.1,1.8
108,서울,1908-10-16,15.5,9.2,23.2,,2.1,1.9
108,서울,1908-10-17,14.4,8.5,20.7,0,4.4,1.9
108,서울,1908-10-18,14.7,7.5,22.3,0,3.5,1.8
108,서울,1908-10-19,15.3,8.6,23.2,,3.4,1.8
108,서울,1908-10-20,14.7,9,21.5,0,4.5,1.8
108,서울,1908-10-21,15,7.2,24.4,0,2,1.1
108,서울,1908-10-22,15.9,7.5,25.3,0,1.5,.9
108,서울,1908-10-23,17.5,8.2,22.3,,4.8,1.9
108,서울,1908-10-24,18.5,14.7,23.9,,6.5,4.3
108,서울,1908-10-25,14.4,13.3,17.2,32.5,10.8,4.7
108,서울,1908-10-26,15.1,11.8,18.1,0,6.9,3.8
108,서울,1908-10-27,13.2,5.7,17.3,2.4,7.8,4.2
108,서울,1908-10-28,6.4,2.2,11.8,0,3.6,1.7
108,서울,1908-10-29,6.6,2.2,12.9,,1.2,1.1
108,서울,1908-10-30,6.3,-.3,13.6,0,.7,1.2
108,서울,1908-10-31,7.4,0,13.7,0,5.3,2
108,서울,1908-11-01,8.9,2,16.4,0,6.2,1.3
108,서울,1908-11-02,10.7,6.5,17.3,0,1.9,1.3
108,서울,1908-11-03,10.9,4.2,18.9,,3.3,1.2
108,서울,1908-11-04,13.9,6.6,18.6,,6,4.8
108,서울,1908-11-05,14.3,10.1,18.9,,5.7,4.2
108,서울,1908-11-06,9,4.4,13.8,,6.7,3.7
108,서울,1908-11-07,4.1,.8,8,0,7.8,4.1
108,서울,1908-11-08,.5,-4.1,6,3.4,9.4,4.6
108,서울,1908-11-09,-1.7,-5.3,3.3,0,4.5,3.3
108,서울,1908-11-10,2.1,-2.8,6.6,.5,4.4,2.3
108,서울,1908-11-11,.9,-3.2,5.7,,6.6,4.4
108,서울,1908-11-12,-.2,-3.7,3.3,,9.5,4.4
108,서울,1908-11-13,2,-6.1,7.5,1.9,7.7,2.7
108,서울,1908-11-14,0,-2.9,3.4,.1,1.7,2.6
108,서울,1908-11-15,-1.2,-6.6,5.3,0,1.7,1.5
