지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s)
108,서울,1964-12-16,.8,-4.5,7.3,,4.7,1.9
108,서울,1964-12-17,1,-2.3,6.8,0,9.7,2.5
108,서울,1964-12-18,-1.2,-4,2.4,0,6.7,2.4
108,서울,1964-12-19,-2,-5.2,2.4,0,3.7,1.9
108,서울,1964-12-20,2.5,-1.8,8.5,.2,4,1.9
108,서울,1964-12-21,5.1,1.5,11,,3.3,1.7
108,서울,1964-12-22,7.2,3,12.2,,4.5,2.2
108,서울,1964-12-23,6.2,1,9.4,,4.7,2
108,서울,1964-12-24,1.9,-1.8,6.4,,3.7,1.5
108,서울,1964-12-25,.7,-2.8,5.4,,3.3,1.4
108,서울,1964-12-26,0,-4.4,5.3,,4.2,1.4
108,서울,1964-12-27,1.7,-3.8,8.7,,6.4,1.8
108,서울,1964-12-28,4.2,1.8,8.7,,5.3,2.6
108,서울,1964-12-29,3.3,.5,6.1,.5,3.7,1.5
108,서울,1964-12-30,1.4,-3.1,5.3,2.7,6.7,4.1
108,서울,1964-12-31,-1.7,-5.5,2.2,,3.3,1.7
108,서울,1965-01-01,-1.6,-5.6,.7,1.2,8.3,3.8
108,서울,1965-01-02,-6.2,-8.8,-3,,4.7,2.4
108,서울,1965-01-03,-4.9,-8.2,.9,.1,7.7,3
108,서울,1965-01-04,-9.3,-12.4,-5.6,,4.7,2.5
108,서울,1965-01-05,-6.1,-12,.8,,4,1.9
108,서울,1965-01-06,-2.1,-4.3,0,1.6,4.7,3
108,서울,1965-01-07,1.4,-.4,3.8,3.8,3.3,2.2
108,서울,1965-01-08,-2.8,-5.2,.2,,6.7,4.2
108,서울,1965-01-09,-4.3,-7.7,.2,,4.7,2.2
108,서울,1965-01-10,-4.4,-9.2,1.2,3.8,8.3,3.7
108,서울,1965-01-11,-14.3,-16.5,-9.2,0,9,6
108,서울,1965-01-12,-15.3,-18.1,-11.2,0,5.3,3.1
108,서울,1965-01-13,-11.1,-15,-6.8,0,3.3,1.6
108,서울,1965-01-14,-8.1,-13,-2.5,,3.3,1.5
108,서울,1965-01-15,-4.6,-7.5,.4,2.1,10.7,3.5
108,서울,1965-01-16,-7.9,-11,-3.5,,5,2.6
108,서울,1965-01-17,-5.8,-11.8,.2,,4.7,2.6
108,서울,1965-01-18,.5,-1.6,1.4,2.4,5.7,3.6
108,서울,1965-01-19,.3,-3,2.9,,4.7,3
108,서울,1965-01-20,-2.8,-6.5,1.4,,3.7,1.9
108,서울,1965-01-21,-3.7,-6.7,.6,,4.3,1.8
108,서울,1965-01-22,-2.8,-6.2,2.1,0,5,2.6
108,서울,1965-01-23,-3.9,-7.3,-1.4,,5.7,3.1
108,서울,1965-01-24,-6.5,-9.8,-2.8,,4,2.3
108,서울,1965-01-25,-5.2,-10.8,.8,,4,1.5
108,서울,1965-01-26,-.7,-3.9,3,.4,3.7,2.3
108,서울,1965-01-27,-1.7,-5.4,2.3,,6,2.4
108,서울,1965-01-28,-1.7,-6.2,2.1,,3,1.4
108,서울,1965-01-29,1.2,-1.6,4.8,,3,1.3
108,서울,1965-01-30,1.8,-3.7,7.4,,2.7,1.4
108,서울,1965-01-31,1.5,-4.8,3.9,3.7,7,4.1
108,서울,1965-02-01,-5.9,-8.4,-3.1,0,6.3,3.5
108,서울,1965-02-02,-8.2,-12,-5.2,0,9,4.9
108,서울,1965-02-03,-9.9,-13.6,-5.6,,6.7,4.1
108,서울,1965-02-04,-6.3,-10.9,-1.7,,2.7,1.3
108,서울,1965-02-05,-6,-9,-3.6,.3,6.3,3.3
108,서울,1965-02-06,-4.9,-11.1,1.6,.3,6.3,2
108,서울,1965-02-07,1.2,-4.7,7,,5,1.9
108,서울,1965-02-08,2.7,-.1,6.6,,3.3,1.3
108,서울,1965-02-09,2.5,-.7,7.2,,5.3,2.1
108,서울,1965-02-10,1.4,-1.6,5.3,,5.3,2.3
108,서울,1965-02-11,.9,-3.6,6.4,,5,1.8
108,서울,1965-02-12,2,-3,7,,3.3,1.5
108,서울,1965-02-13,2.1,.4,5.4,1.6,6.7,2.8
108,서울,1965-02-14,-1.8,-4.2,.8,,5.7,4.3
108,서울,1965-02-15,-2,-6.4,3.1,,4,2.3
108,서울,1965-02-16,.8,-2.8,6.4,0,5,2.2
108,서울,1965-02-17,2.1,-3.1,7.8,,5.3,2.4
108,서울,1965-02-18,4.6,.7,9.7,,5,2.8
108,서울,1965-02-19,5.1,.2,10.4,,3,1.8
108,서울,1965-02-20,4.9,-.9,7.5,.1,6.7,2.5
108,서울,1965-02-21,-1.6,-4.2,3.1,,6,4.1
108,서울,1965-02-22,-1.7,-6.2,3.8,,5.3,2.5
108,서울,1965-02-23,-2.2,-5.4,2.9,.1,6,3.4
108,서울,1965-02-24,-4.8,-7.7,-1.5,,7.3,4.5
108,서울,1965-02-25,-4.8,-8.2,-.2,,7.7,4.3
108,서울,1965-02-26,-4.1,-8.4,1,,6,3.1
