瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),弥措 浅加(m/s),乞闭 浅加(m/s)
159,何魂,1974-06-14,21.2,18.9,25.3,,4.7,2.1
159,何魂,1974-06-15,22.4,18.9,26,,10.3,4.9
159,何魂,1974-06-16,23.1,19.9,26.2,,6.3,4
159,何魂,1974-06-17,20.3,18.2,22.5,115.8,8.7,3.9
159,何魂,1974-06-18,22.6,18.7,27.4,,9.3,5.3
159,何魂,1974-06-19,20.4,16.8,25.2,,7.3,3.1
159,何魂,1974-06-20,19.2,14.8,21.7,15,7.7,2.6
159,何魂,1974-06-21,16.1,12.7,21.8,22.9,10.7,4.4
159,何魂,1974-06-22,17.8,15.8,20.5,1.1,3.7,1.4
159,何魂,1974-06-23,19.9,17.5,21.6,0,7.7,4.1
159,何魂,1974-06-24,20.4,18.3,24.8,0,9.3,4.1
159,何魂,1974-06-25,20.7,17.2,25.6,,9.7,3.3
159,何魂,1974-06-26,20.8,19,24.2,,11.5,4.7
159,何魂,1974-06-27,19.9,17.8,23.5,.5,5.3,2.2
159,何魂,1974-06-28,19.4,17.8,23,,6,2.6
159,何魂,1974-06-29,20.2,17.5,23.7,,7,3.1
159,何魂,1974-06-30,21.7,18.9,25.1,,7,2.9
159,何魂,1974-07-01,20.7,19.2,24.5,,8,2.7
159,何魂,1974-07-02,20.4,19.3,22.2,2.1,4.7,2.1
159,何魂,1974-07-03,20.6,19.4,22.6,26.1,6.7,3.8
159,何魂,1974-07-04,20.6,19.2,23.8,21.5,8,5
159,何魂,1974-07-05,19.1,17.6,20.1,7.1,8,5.8
159,何魂,1974-07-06,18.3,16.5,21.7,90.9,13.5,9.4
159,何魂,1974-07-07,20.8,19.5,24.7,41.1,18.3,7.8
159,何魂,1974-07-08,21.5,19.3,25,1.8,10.7,5.9
159,何魂,1974-07-09,22.3,21.6,23,21.5,13.7,9.8
159,何魂,1974-07-10,19.3,18,21.9,4.9,6.7,2.5
159,何魂,1974-07-11,19.4,18.1,21.6,,4.8,2.6
159,何魂,1974-07-12,18.9,17.2,22.3,.2,6,3.2
159,何魂,1974-07-13,18.5,17.2,19.3,60.2,8.3,5.6
159,何魂,1974-07-14,19.7,18.4,20.5,9.2,8.7,2.9
159,何魂,1974-07-15,21.8,18.3,25.4,17.2,5.7,2.3
159,何魂,1974-07-16,21.4,20.5,22.4,1.6,3.7,2
159,何魂,1974-07-17,22.2,20.6,25.5,0,7,4.2
159,何魂,1974-07-18,21.5,19.9,23.1,9.2,5.3,3.1
159,何魂,1974-07-19,23.9,20.6,26.8,1.1,9.3,4.5
159,何魂,1974-07-20,24.8,22.7,28.3,,6.3,3.7
159,何魂,1974-07-21,23.7,21.7,25.4,1.8,5.3,2.3
159,何魂,1974-07-22,21.9,20.5,23.2,5.2,7.7,4
159,何魂,1974-07-23,21.5,18.8,25,,8,4.7
159,何魂,1974-07-24,21,17.6,25.4,,6.3,4
159,何魂,1974-07-25,21.2,17,24.7,,4.7,3.2
159,何魂,1974-07-26,20.6,19.4,22.6,15.8,6,3.6
159,何魂,1974-07-27,22.4,21,26.1,2,3.7,1.9
159,何魂,1974-07-28,23.6,21.8,24.4,65.6,15.7,6.4
159,何魂,1974-07-29,22.6,21.5,23.6,20,12.3,6.7
159,何魂,1974-07-30,23.3,21.9,25.1,5.6,11.7,5.5
159,何魂,1974-07-31,24.5,23.1,26.8,10.7,13,8.4
159,何魂,1974-08-01,25.2,23.7,27.9,,15,8.9
159,何魂,1974-08-02,26.3,24.2,28.8,,12.3,7.7
159,何魂,1974-08-03,26.7,24.7,29.4,,11.3,7.3
159,何魂,1974-08-04,26.8,24.4,30.2,,8.7,6
159,何魂,1974-08-05,26.7,24.4,30.1,,10.3,6.3
159,何魂,1974-08-06,26.2,24.1,29.6,,12,7.5
159,何魂,1974-08-07,25.9,22,29.4,,8.3,3.8
159,何魂,1974-08-08,24.3,22.1,27.2,,4.3,1.9
159,何魂,1974-08-09,25.7,22.4,29.4,,4.3,1.8
159,何魂,1974-08-10,25.7,21.8,29.9,,5,1.6
159,何魂,1974-08-11,26.9,22.6,30.6,,5.3,1.9
159,何魂,1974-08-12,27.2,24.4,29.7,,8,3
159,何魂,1974-08-13,27.4,24.3,30.3,,7,3
159,何魂,1974-08-14,27.1,24.7,30.7,,6.7,2.8
159,何魂,1974-08-15,26.1,23.2,30.3,,5,2.6
159,何魂,1974-08-16,26.7,24,30.8,,7.7,4.4
159,何魂,1974-08-17,25.8,23.3,29.4,,11.3,7.5
159,何魂,1974-08-18,24.4,23.3,26.5,,11.7,8.8
159,何魂,1974-08-19,24.8,23.3,28.2,,11.3,6.2
159,何魂,1974-08-20,25.3,23,29.2,,6,2.7
159,何魂,1974-08-21,24.2,22.6,25.1,,5.3,3.1
159,何魂,1974-08-22,25,21.9,28.2,,7.8,3.5
159,何魂,1974-08-23,26,23.7,29.1,,9.3,4.4
159,何魂,1974-08-24,20.8,19.6,23.8,46,8,4.8
159,何魂,1974-08-25,21.9,18.7,26.7,,9.3,4.9
159,何魂,1974-08-26,22.4,18.6,28.3,,8.7,4.5
159,何魂,1974-08-27,23,19.7,27.1,,8.3,6.4
159,何魂,1974-08-28,21,19.5,23,29.4,10,6.3
159,何魂,1974-08-29,24.1,20.8,27.4,0,10.3,7.1
159,何魂,1974-08-30,27.1,24.3,30.3,,6.8,4.1
159,何魂,1974-08-31,25.4,22.8,29.1,,7.2,5.1
159,何魂,1974-09-01,24.8,22.1,29.9,0,8.3,5.4
159,何魂,1974-09-02,24.3,22.6,28.7,.1,8.7,4.8
159,何魂,1974-09-03,25.1,21.4,29,,7.7,4.1
159,何魂,1974-09-04,25.3,21.6,30.4,,6.2,2.9
159,何魂,1974-09-05,24.4,21.8,28.7,,7.5,3.5
159,何魂,1974-09-06,23.3,20.6,27.4,0,6.3,5.3
159,何魂,1974-09-07,24.1,21.6,27.6,.1,4.5,2
159,何魂,1974-09-08,23.3,21,25.1,.8,7.3,2.9
159,何魂,1974-09-09,22.2,18.5,27.2,,7,5.2
159,何魂,1974-09-10,20.4,18.1,25.1,,5.7,3.9
159,何魂,1974-09-11,20.6,17.7,25.4,,5.3,3.3
159,何魂,1974-09-12,22.1,17.8,27.6,,6.3,4.4
159,何魂,1974-09-13,22.6,18.4,26.8,1.3,8.8,3.7
159,何魂,1974-09-14,23.7,20,25.7,13.5,18.3,10.5
159,何魂,1974-09-15,20.6,17.1,25.6,,5.7,3
159,何魂,1974-09-16,20.3,16.4,24.9,,6,3.4
159,何魂,1974-09-17,21.2,18.8,26.1,,5.5,2.8
159,何魂,1974-09-18,20.2,16.2,25.9,.8,7.7,4
159,何魂,1974-09-19,18.2,14.6,23.7,,9.7,3.9
159,何魂,1974-09-20,18.7,14.6,23.9,,4.2,2.1
159,何魂,1974-09-21,20.3,17.1,26.3,,6,3.4
159,何魂,1974-09-22,21.2,18.4,25.9,,7,4.4
159,何魂,1974-09-23,19.9,18.3,21.8,0,7.2,4.1
159,何魂,1974-09-24,20.8,18.7,25.9,,5,1.7
159,何魂,1974-09-25,22.5,18.4,27.1,,5.3,1.8
159,何魂,1974-09-26,22.3,17.8,27.9,,5.2,2.5
159,何魂,1974-09-27,22.4,19.6,26.6,,5.2,3.3
159,何魂,1974-09-28,22.2,19.1,27.9,,11.3,4.9
159,何魂,1974-09-29,23.6,19.7,27.2,,9.3,4.3
159,何魂,1974-09-30,20.1,16.8,25.6,0,5.3,2.3
159,何魂,1974-10-01,17.6,15.9,20.2,31,7.3,4.9
159,何魂,1974-10-02,18.4,16.2,20.6,30.4,8,5.6
159,何魂,1974-10-03,20.2,16.9,25.6,1.4,7,3.7
159,何魂,1974-10-04,18.6,15,22.8,,7.7,2.8
159,何魂,1974-10-05,18.5,14.7,23.4,,5,2.7
159,何魂,1974-10-06,18.9,16,24.6,,8.7,4.2
159,何魂,1974-10-07,17.7,14.7,21.4,7.7,9.7,2.4
159,何魂,1974-10-08,18.5,15,23.9,2.1,7,3.7
159,何魂,1974-10-09,18.3,13.7,24,,15.6,5
159,何魂,1974-10-10,15.3,10.7,21.5,,12.7,3.7
159,何魂,1974-10-11,16.6,13.6,21.2,,5,2.2
159,何魂,1974-10-12,16.9,12.9,22.6,,9.3,4.9
159,何魂,1974-10-13,17.8,14.6,23.2,,11,4.8
159,何魂,1974-10-14,18.5,14.2,23.2,,6.3,2.8
159,何魂,1974-10-15,18.4,16,21.3,,5.7,2.3
159,何魂,1974-10-16,18.1,14.2,22.7,,6.7,3
159,何魂,1974-10-17,20.8,16.1,26.1,,6.3,3.1
159,何魂,1974-10-18,20.2,16.2,21.2,34.4,11.7,3.8
159,何魂,1974-10-19,16.1,14,19.4,1.2,12.3,3.4
159,何魂,1974-10-20,17.6,13.6,22.2,,9.5,2.9
159,何魂,1974-10-21,15.7,12.4,18.9,,9.3,5.4
159,何魂,1974-10-22,16.3,9.2,22,,11.8,4.5
159,何魂,1974-10-23,10.8,6.7,16.4,,25,6.7
159,何魂,1974-10-24,14.1,8.4,20,,10.7,3.6
159,何魂,1974-10-25,16,13,19.4,,7,2.8
159,何魂,1974-10-26,17.4,12.3,23.1,,4.5,1.8
159,何魂,1974-10-27,17.8,15.6,22,,7.7,3.1
159,何魂,1974-10-28,13.9,9.6,17.5,,11,3.9
159,何魂,1974-10-29,13.6,9.3,18.6,,9.2,3
159,何魂,1974-10-30,14.4,12.4,16.5,,7,3.1
159,何魂,1974-10-31,12,4.5,16,,10.3,4.2
159,何魂,1974-11-01,6.8,2.6,12.2,,9.3,3.8
159,何魂,1974-11-02,8.4,4.2,15.1,,13.7,3.6
159,何魂,1974-11-03,13,7.2,19.5,,6.7,2.2
159,何魂,1974-11-04,14.2,12,19.3,5.6,7.7,2.3
159,何魂,1974-11-05,15.2,12.4,19.2,.2,7,4.8
159,何魂,1974-11-06,16.2,13.6,20,,7.7,3.1
159,何魂,1974-11-07,15.9,12.3,21.8,,7.7,1.9
159,何魂,1974-11-08,16.9,11.4,22.3,,6.7,3.7
159,何魂,1974-11-09,13.8,10.5,16.6,0,9.7,6.3
159,何魂,1974-11-10,12.7,9.6,18,,5.3,2.1
159,何魂,1974-11-11,11.1,6.5,15.3,0,12.7,4.4
159,何魂,1974-11-12,6.9,2.1,10.2,,16.7,5.7
159,何魂,1974-11-13,4.3,0,8.2,,15.7,5.5
159,何魂,1974-11-14,5.2,1,10.8,,12.3,5.6
159,何魂,1974-11-15,8.7,2.4,15.1,0,5.7,3.4
159,何魂,1974-11-16,11.7,9.4,13.8,.7,6,3.5
159,何魂,1974-11-17,10.1,8.4,11.2,7.7,11,3.9
159,何魂,1974-11-18,7.9,5.3,11,,16,7.3
159,何魂,1974-11-19,7.2,3.3,13.4,,7.7,4.3
159,何魂,1974-11-20,11.5,7.4,18.3,0,11.7,6.4
159,何魂,1974-11-21,7.9,3.7,10.3,0,11.3,7.2
159,何魂,1974-11-22,6.8,2.3,9.8,,9,4.5
159,何魂,1974-11-23,8.3,5,13.6,0,12,3.9
159,何魂,1974-11-24,7.6,4.4,11.6,,7,3.6
159,何魂,1974-11-25,10,5.2,16.6,,7.3,3.3
159,何魂,1974-11-26,10.5,7,16.6,,7,2
159,何魂,1974-11-27,10.6,7.5,16.8,,4.7,2
159,何魂,1974-11-28,10.9,6.7,17.4,,8.7,3.7
159,何魂,1974-11-29,11.3,6.6,16.6,,9.3,3.2
159,何魂,1974-11-30,11,7.8,16.5,.1,7,3.8
159,何魂,1974-12-01,12.4,10.2,16.2,.5,5.7,3.9
159,何魂,1974-12-02,9.9,8.2,12.3,5.3,10.7,7.5
159,何魂,1974-12-03,7.4,3.2,10.4,.3,10,4.9
159,何魂,1974-12-04,-.5,-2.2,3.2,,19,8.2
159,何魂,1974-12-05,.5,-2.6,7.1,,17,6
159,何魂,1974-12-06,.6,-3.8,4.5,,7.3,3.7
159,何魂,1974-12-07,5.3,1.2,9.2,,6.3,3.7
159,何魂,1974-12-08,4.9,1.8,8.6,,8.3,3.5
159,何魂,1974-12-09,8.4,3.7,14.1,,9.3,2.8
159,何魂,1974-12-10,8.2,5.8,10.4,0,10.7,3.9
159,何魂,1974-12-11,7.3,5.3,10.8,,8,6.5
159,何魂,1974-12-12,8.5,5.2,13.5,,6.7,3.5
159,何魂,1974-12-13,6.4,4.1,8.6,3.1,13.3,5.7
159,何魂,1974-12-14,1.4,-3.1,4.5,,13.7,5.7
159,何魂,1974-12-15,-.4,-4.5,4.2,,6,2.8
159,何魂,1974-12-16,3.3,-.5,9.3,,9.7,3.5
159,何魂,1974-12-17,6.7,3.8,9.8,16.4,8,4.7
159,何魂,1974-12-18,4.6,.2,8.6,2.2,11.3,3.6
159,何魂,1974-12-19,.1,-2.4,2.9,,14,7.2
159,何魂,1974-12-20,1,-2.2,6.9,,13.3,4.2
159,何魂,1974-12-21,1.3,-1.4,6,,13.3,5.7
159,何魂,1974-12-22,2.8,-.8,7.1,,12.7,5.2
159,何魂,1974-12-23,5,1,11.5,,7.7,3.2
159,何魂,1974-12-24,5.6,1.3,8.2,.2,8.7,3.9
159,何魂,1974-12-25,1.4,-2.2,6.9,,7,3.2
159,何魂,1974-12-26,3.2,-.2,8.5,,9,3.4
159,何魂,1974-12-27,5.7,1.9,8.8,,5.7,1.8
159,何魂,1974-12-28,7.9,4.9,13,,8,4.9
159,何魂,1974-12-29,8.5,7.2,11,0,9.7,5.2
159,何魂,1974-12-30,7.2,3.6,10.6,,9.3,4
159,何魂,1974-12-31,5.7,2.6,9.7,.1,6,2.2
159,何魂,1975-01-01,4.8,2.9,6.3,3.3,9.7,6.9
159,何魂,1975-01-02,3.8,2,6.6,.1,9,4.8
159,何魂,1975-01-03,2.5,-.3,6.5,,12,5.9
159,何魂,1975-01-04,3.5,1.3,5,10.5,9.3,5.1
159,何魂,1975-01-05,2.9,.4,6.2,,13.7,6
159,何魂,1975-01-06,5.3,1.5,8.3,0,5,1.9
159,何魂,1975-01-07,7.6,4.2,12.1,,3.7,.9
159,何魂,1975-01-08,8,4.4,9.5,3.1,7.3,2.9
159,何魂,1975-01-09,1.4,-1.2,4.8,,7,3.7
159,何魂,1975-01-10,0,-2.2,4.2,,8,4.3
159,何魂,1975-01-11,-1.5,-4.2,2.8,,13.7,6.4
159,何魂,1975-01-12,-.3,-4,3.2,,10.7,6
159,何魂,1975-01-13,1.8,-.2,6,.1,8.3,4.6
159,何魂,1975-01-14,3.2,-2.3,11.2,,9.3,4.1
159,何魂,1975-01-15,5,2.1,9.4,,10,4.3
159,何魂,1975-01-16,1.3,-2.3,4.6,,16.7,9.2
159,何魂,1975-01-17,-2.3,-5.3,2.6,,15.7,6
159,何魂,1975-01-18,-2.3,-4.1,2,,8.7,5.9
159,何魂,1975-01-19,-2.3,-6.5,2.3,0,10.3,5.9
159,何魂,1975-01-20,-.1,-3.5,5.8,,15.3,5.8
159,何魂,1975-01-21,1.4,-2.3,6.1,,6.7,3.1
159,何魂,1975-01-22,1.5,-.7,5.2,4.4,10,3.8
159,何魂,1975-01-23,3.7,.3,9.9,,7,3
159,何魂,1975-01-24,7.2,2.9,12.4,9.6,9.7,4.1
159,何魂,1975-01-25,7.7,5.4,12.6,,8.6,2.5
159,何魂,1975-01-26,4,1.8,6.7,,16.7,6.5
159,何魂,1975-01-27,2.8,-.6,6.8,,13,3.8
159,何魂,1975-01-28,-.2,-4,3.2,0,13.7,5.1
159,何魂,1975-01-29,-2.6,-6.8,1.6,,11,4.4
159,何魂,1975-01-30,1.7,-1.2,5.5,,7.3,3.3
159,何魂,1975-01-31,3.6,.1,9.2,,7.3,3.4
159,何魂,1975-02-01,5.5,2.3,11,,6.7,3.3
159,何魂,1975-02-02,6.6,4.4,9.2,.2,10,5.7
159,何魂,1975-02-03,7.6,6.3,9.6,2.2,12,8.3
159,何魂,1975-02-04,6.7,6.4,8,7.6,9.7,4.5
159,何魂,1975-02-05,7.5,4.9,9.9,0,7.3,4.8
159,何魂,1975-02-06,9,7.7,11,1.5,8,4.1
159,何魂,1975-02-07,7,.6,9,.5,16.3,5.5
159,何魂,1975-02-08,.6,-2.4,4.6,,20.8,6
159,何魂,1975-02-09,0,-3.6,4.7,,16.3,3.7
159,何魂,1975-02-10,0,-3.3,3.8,,7,3.4
159,何魂,1975-02-11,-.1,-4.8,6.4,,15.7,3.4
159,何魂,1975-02-12,3,-.8,8.8,0,13,5.9
159,何魂,1975-02-13,4.6,-.9,11.2,,8,3.6
159,何魂,1975-02-14,5.2,4,7.2,,12.7,3.7
159,何魂,1975-02-15,2.7,-.6,6.2,,13.3,4.9
