지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s)
108,서울,1954-08-26,26.4,24.2,29.1,32.7,11,4.7
108,서울,1954-08-27,24.4,22.6,26,11.5,9.7,4.9
108,서울,1954-08-28,24.5,21.8,29.4,,5,1.3
108,서울,1954-08-29,23,20.6,27.9,.2,4.5,1.9
108,서울,1954-08-30,23.6,20.6,28.8,.1,5.2,1.6
108,서울,1954-08-31,24.3,20.6,29.7,,2.6,1.3
108,서울,1954-09-01,23.1,20.6,27.9,1.1,2.7,1.5
108,서울,1954-09-02,23.2,18.4,28.4,0,3.1,2
108,서울,1954-09-03,23.6,20,29.3,,6.5,2.2
108,서울,1954-09-04,24.1,19.2,30,,5,2.4
108,서울,1954-09-05,20.9,19.1,24,4.6,6,2.9
108,서울,1954-09-06,23.1,19.6,26,1.6,3.3,1.4
108,서울,1954-09-07,23.9,21.4,29.1,.5,6.3,1.7
108,서울,1954-09-08,22.3,18.8,27,,5.5,2.1
108,서울,1954-09-09,20.6,16.9,25.9,,4,1.2
108,서울,1954-09-10,22.5,16.4,29.2,,4.3,1.5
108,서울,1954-09-11,22.5,18.8,28.1,,4,1.3
108,서울,1954-09-12,24.1,21.1,28.1,,10,4.4
108,서울,1954-09-13,19.3,17.5,22.4,21,14.3,5.8
108,서울,1954-09-14,18.7,16.3,20.3,13,9,4.7
108,서울,1954-09-15,17.4,15.4,20.5,9.6,16.7,6.3
108,서울,1954-09-16,21.4,16.7,27.7,,4.3,1.9
108,서울,1954-09-17,20.2,14.2,26.4,,7,2.4
108,서울,1954-09-18,18.2,11.5,26.4,,5,1.5
108,서울,1954-09-19,20.2,14.2,26.6,,4.3,2
108,서울,1954-09-20,20.2,17.9,24.3,,3.8,1.4
108,서울,1954-09-21,20.6,16.8,25.3,,3.3,1.5
108,서울,1954-09-22,21,17,27.3,,4.8,1.7
108,서울,1954-09-23,20.1,17.2,24.9,.8,6.7,2.1
108,서울,1954-09-24,18.9,16,22.8,,4.3,1.4
108,서울,1954-09-25,16.3,14.1,17.5,1,5.7,2.3
108,서울,1954-09-26,16,12.7,21,0,6,2.9
108,서울,1954-09-27,14.7,10.2,20.7,,3.5,1.1
108,서울,1954-09-28,15.9,11.1,23.1,,2.7,.9
108,서울,1954-09-29,17.2,10.4,23.6,,3.7,1.6
108,서울,1954-09-30,18.2,14.4,24,,3.7,1.6
108,서울,1954-10-01,19,13.6,25,,2.8,1.4
108,서울,1954-10-02,17.4,15.3,20.5,8.4,6.7,3.3
108,서울,1954-10-03,13.4,8.1,16.5,9,9,3.7
108,서울,1954-10-04,11.3,4.4,19.5,,4,1.4
108,서울,1954-10-05,14.3,10.1,17,4.4,3.3,1.8
108,서울,1954-10-06,14.1,12.4,15.2,9.5,6.3,3
108,서울,1954-10-07,14.7,10.9,19.8,4.6,7.7,1.2
108,서울,1954-10-08,12.8,9.3,17.7,.9,5.8,2
108,서울,1954-10-09,10.5,6,16,,6,1.6
108,서울,1954-10-10,10,4.1,16.3,,4.5,1.7
108,서울,1954-10-11,8.4,4.9,13.4,,6.8,2.5
108,서울,1954-10-12,7,1,13.7,,6.2,2.1
108,서울,1954-10-13,8.9,1.2,16.7,,6,1.4
108,서울,1954-10-14,11.3,4.3,19.4,,4.2,1.3
108,서울,1954-10-15,12,5.3,19.7,,5,1.8
108,서울,1954-10-16,13.6,8.4,20.3,,4.8,1.3
108,서울,1954-10-17,13.1,8.9,17.8,,6.3,2.5
108,서울,1954-10-18,13.6,8.1,20.6,,4.8,2.1
108,서울,1954-10-19,14.7,8.5,22,,5,1.7
108,서울,1954-10-20,14.4,10.9,20.6,,2.7,1.3
108,서울,1954-10-21,13.1,7.3,19.6,3.7,7,2.2
108,서울,1954-10-22,11.3,6.9,15.4,0,5.8,1.9
108,서울,1954-10-23,11.6,5.9,17.6,0,4.3,1.4
108,서울,1954-10-24,14.2,7.4,22.5,,3.3,1.2
108,서울,1954-10-25,15.4,8.6,23.7,,3.3,1.3
108,서울,1954-10-26,14.8,8.9,22.4,,4.2,1.6
108,서울,1954-10-27,14.9,9.7,22,,6,2.2
108,서울,1954-10-28,10.9,6,14.5,.5,7,3.3
108,서울,1954-10-29,10.1,2.5,17.2,4.1,7.2,2.6
108,서울,1954-10-30,7.2,3.4,11.2,,11.3,4.1
108,서울,1954-10-31,8.7,.8,16.4,,4.8,1.5
108,서울,1954-11-01,8.4,4.2,14.1,1.8,10.5,3.7
108,서울,1954-11-02,6,.5,12.2,,5.7,2.2
108,서울,1954-11-03,10,2.5,17.2,,5.5,1.5
108,서울,1954-11-04,11.6,5.1,17.9,,2.7,1.4
108,서울,1954-11-05,10,3.4,16.8,,3.5,1.4
108,서울,1954-11-06,10.3,3.3,17.8,,4.2,1.3
108,서울,1954-11-07,10.3,5.8,13.8,,2.8,.9
108,서울,1954-11-08,13.5,9.1,17.8,,6.2,1.6
108,서울,1954-11-09,13.9,10.4,18.9,,5.5,2
108,서울,1954-11-10,13.5,9,18.6,,9.7,2.5
108,서울,1954-11-11,8.3,3.7,12.4,,6.3,2.4
108,서울,1954-11-12,8.3,-.2,14.9,,4,1.6
108,서울,1954-11-13,11.5,6.8,17.4,,4.3,1.3
108,서울,1954-11-14,10.6,5.8,15.2,,5.7,1.4
108,서울,1954-11-15,6.5,2.6,11.6,,4,1.3
108,서울,1954-11-16,4.3,.9,9.2,1.4,7.3,2.1
108,서울,1954-11-17,2.7,-2.3,8.7,,3.8,1.2
108,서울,1954-11-18,4.4,-2.4,9.2,0,4.7,1.6
108,서울,1954-11-19,6.1,.7,11.3,,5,2
108,서울,1954-11-20,7.5,1.1,14.3,,5.8,1.4
108,서울,1954-11-21,8.9,2.7,15.8,,2.7,1.3
108,서울,1954-11-22,10,3.2,18,,3,1.4
108,서울,1954-11-23,11.7,6.4,19.1,,3.2,1.4
108,서울,1954-11-24,11.1,6.1,17,5.9,5,2
108,서울,1954-11-25,8.5,6.7,10.4,,4.7,1.9
108,서울,1954-11-26,11.5,5.3,16.9,,5.6,2.5
108,서울,1954-11-27,13,11,15.2,0,8.2,4.1
108,서울,1954-11-28,12.7,8.1,18.1,,6,3.6
108,서울,1954-11-29,11.2,9,13.2,0,5.3,3.1
108,서울,1954-11-30,9.4,7.8,11.1,10.5,5.8,3.1
108,서울,1954-12-01,4.4,-1.4,10.4,11.1,10.2,5
108,서울,1954-12-02,-4.6,-6.6,-1.1,,7,3.7
108,서울,1954-12-03,-3.3,-7.1,.7,,5.2,2.1
108,서울,1954-12-04,-1.9,-6.9,2.9,,4.5,1.2
108,서울,1954-12-05,.5,-3.3,4.7,,5,1.4
108,서울,1954-12-06,3,-4.3,9.3,,5.7,1.3
108,서울,1954-12-07,8.8,6.3,10.9,10.9,5.7,2.9
108,서울,1954-12-08,5.1,-.8,8.7,15.3,6.8,3.4
108,서울,1954-12-09,-1.5,-4.2,2.1,,7.8,3.4
108,서울,1954-12-10,-3.5,-6,-.5,,5.3,2.6
108,서울,1954-12-11,-3.8,-7.8,0,,4.2,1.7
108,서울,1954-12-12,-4,-7.4,0,,5.7,2.1
108,서울,1954-12-13,-2.4,-5.6,-.2,1.6,6.7,1.9
108,서울,1954-12-14,-7.5,-10.4,-2.6,,10.2,4.1
108,서울,1954-12-15,-5.5,-11,-.7,.2,3.3,1.7
108,서울,1954-12-16,-2.2,-6.2,3.2,.4,4.8,2.4
108,서울,1954-12-17,-3.7,-8.8,2.8,,3,1.1
108,서울,1954-12-18,-1.5,-8,2.6,,3,1.6
108,서울,1954-12-19,1.8,-.9,5.6,0,9,2.3
108,서울,1954-12-20,-.2,-3.8,3.9,,6,2.2
108,서울,1954-12-21,1.5,-4.4,6.3,.9,6.8,3
108,서울,1954-12-22,-4.2,-8.5,.8,,6.3,3.9
108,서울,1954-12-23,-5.4,-10.2,-.9,,3.8,1.9
108,서울,1954-12-24,-5.9,-8.3,-2,,5.8,2.7
108,서울,1954-12-25,-8.2,-12.1,-4.4,,5.7,2.7
108,서울,1954-12-26,-7.8,-11.8,-4.4,,5.7,2.9
108,서울,1954-12-27,-7.6,-12.5,-2.9,,3.3,1.1
108,서울,1954-12-28,-4,-10,.3,,5,1.9
108,서울,1954-12-29,-6.8,-11,-3.2,,5.3,2.5
108,서울,1954-12-30,-7.1,-11.2,-4.9,,3,.8
108,서울,1954-12-31,-6.1,-10.7,-2.3,,6.3,1.8
108,서울,1955-01-01,-8.7,-11.8,-5.6,,5.7,2.6
108,서울,1955-01-02,-10.8,-13.9,-6.3,,5.5,3.6
108,서울,1955-01-03,-9.5,-14.8,-4.3,,4.3,1.4
108,서울,1955-01-04,-5.8,-10.2,-2.9,.2,4.3,.9
108,서울,1955-01-05,-8.4,-12,-4.4,.9,6.7,3.5
108,서울,1955-01-06,-10,-13.6,-6.3,,5.7,2.8
108,서울,1955-01-07,-9.2,-14.3,-3.3,,2.2,.6
108,서울,1955-01-08,-5.6,-12.4,0,,5,1.7
108,서울,1955-01-09,-6.2,-10.8,-2.9,1,15,3.1
108,서울,1955-01-10,-12.4,-15,-9.1,,10.5,4.8
108,서울,1955-01-11,-11.1,-17.2,-4.6,,3,1.1
108,서울,1955-01-12,-1.8,-9.6,4,,5.8,1.9
108,서울,1955-01-13,-1.2,-6.3,2.4,,5,1.1
108,서울,1955-01-14,-.8,-6.8,3.4,0,12.7,4.2
108,서울,1955-01-15,-8.3,-14.1,-1.6,.3,11.7,3.8
108,서울,1955-01-16,-11.2,-15.8,-7.4,0,6,2.4
108,서울,1955-01-17,-9.1,-12.4,-5.1,0,6.2,2.7
108,서울,1955-01-18,-7.4,-14.2,-1.7,.1,4.7,1.7
108,서울,1955-01-19,-2.4,-6.4,2.6,.1,9.3,3.1
108,서울,1955-01-20,-6.9,-9.8,-3.7,,9.3,4.1
108,서울,1955-01-21,-3.7,-12.1,1.2,,6.2,2.2
108,서울,1955-01-22,-1.2,-4,3,,5,2.8
108,서울,1955-01-23,-1.3,-8.7,5.4,,6,2
108,서울,1955-01-24,0,-4.7,5.3,,5,1.9
108,서울,1955-01-25,-.9,-5.5,3.8,,4,1.5
108,서울,1955-01-26,-4.4,-7.4,-.8,,8.7,3.9
108,서울,1955-01-27,-4.6,-10.8,2.1,,5.3,1.9
108,서울,1955-01-28,-2.4,-9.4,3.9,0,2.8,1.4
108,서울,1955-01-29,-1.2,-3.8,2.5,3.6,3.7,1.6
108,서울,1955-01-30,-2.2,-8.1,2,6.1,11.7,4.2
108,서울,1955-01-31,-6.2,-11.3,-2,,5,2
108,서울,1955-02-01,-1.1,-5,4.1,0,3.3,2.1
108,서울,1955-02-02,.9,-3.1,7,,5.3,2.7
108,서울,1955-02-03,-1.6,-5.5,3,,2.5,1.2
108,서울,1955-02-04,-1.9,-6.2,5,,6,3.1
108,서울,1955-02-05,-3.7,-8.4,1.6,,4.2,2.4
108,서울,1955-02-06,-2.2,-9.2,4,,2,1.8
108,서울,1955-02-07,.9,-2.1,4.8,,4,1.5
108,서울,1955-02-08,1.5,-4.2,8.7,,4.8,2.5
108,서울,1955-02-09,1.8,-1.5,6.2,,3.3,1.4
108,서울,1955-02-10,-3.5,-11.5,1.5,,7,2.6
108,서울,1955-02-11,-10.8,-14.3,-6.6,,10,5.1
108,서울,1955-02-12,-7.3,-14.2,-2,0,5.3,1.6
108,서울,1955-02-13,-1.2,-6.6,3.7,1,10,3.2
108,서울,1955-02-14,3.4,.5,6.4,0,10,4.1
108,서울,1955-02-15,2.2,-1,6.5,,10,3.1
108,서울,1955-02-16,2.1,-4.2,9.7,,3.5,1.2
108,서울,1955-02-17,4.8,-.8,11.1,,5,1.5
108,서울,1955-02-18,5.4,-.5,11.3,,5.7,1.7
108,서울,1955-02-19,-.6,-5.3,5.8,8.6,16,3.7
108,서울,1955-02-20,-8.4,-11,-5,,11.7,5.8
108,서울,1955-02-21,-9,-14.2,-4.5,,10.7,3.1
108,서울,1955-02-22,.8,-6.8,5.6,0,10.8,5.2
108,서울,1955-02-23,3.4,.5,7.6,,6.2,3.2
108,서울,1955-02-24,2.9,-1.3,7.2,,7,2.1
