瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),弥措 浅加(m/s),乞闭 浅加(m/s)
159,何魂,1938-06-20,18.4,17.3,23.2,2.2,6.3,3.8
159,何魂,1938-06-21,20,17.5,23.9,0,5.8,3.2
159,何魂,1938-06-22,22.2,18.7,28.2,,3.5,3.1
159,何魂,1938-06-23,21.1,19.5,25.8,0,3,2.5
159,何魂,1938-06-24,18.5,17.7,20.2,21.1,10.8,7.2
159,何魂,1938-06-25,20.2,18.3,24.4,0,7.2,4.7
159,何魂,1938-06-26,18.7,16.2,21.9,,5.7,2.7
159,何魂,1938-06-27,19.5,17,24,,8.3,6.2
159,何魂,1938-06-28,19.4,17.3,23.5,,7.3,6.5
159,何魂,1938-06-29,19.1,17.6,23.7,,6.3,5.8
159,何魂,1938-06-30,18.8,16.4,23.2,,5.4,5.2
159,何魂,1938-07-01,18.8,16.8,22.1,,6.5,4.6
159,何魂,1938-07-02,19.2,16.6,23.2,,6.3,5
159,何魂,1938-07-03,19.9,17.8,23.7,,8.8,6.7
159,何魂,1938-07-04,18.9,17.2,22.7,1.1,7.1,5.7
159,何魂,1938-07-05,18.7,16.3,23,,6,4.4
159,何魂,1938-07-06,22,18.3,26.1,2.4,3.3,1.6
159,何魂,1938-07-07,22.4,19.5,24.7,23.9,12.8,8.5
159,何魂,1938-07-08,19.8,18.7,21.7,15.2,4,2.5
159,何魂,1938-07-09,23.6,19.7,26.8,.8,12.3,6.7
159,何魂,1938-07-10,23.9,22.7,25.5,.7,12.3,9.1
159,何魂,1938-07-11,24.3,22.5,28,1.6,6.7,4.3
159,何魂,1938-07-12,23.8,22,24.8,73.5,9.6,5.3
159,何魂,1938-07-13,25,23.1,28.5,1.1,7.9,5.4
159,何魂,1938-07-14,25.8,24.3,28.9,,10.4,6.8
159,何魂,1938-07-15,26.4,23.6,30.2,,7.7,4.9
159,何魂,1938-07-16,26.3,23.8,29.9,,6.7,5.4
159,何魂,1938-07-17,26.4,24,31.3,,9.2,4
159,何魂,1938-07-18,27.1,24.6,31.3,,5.4,3.4
159,何魂,1938-07-19,26.2,23.7,32.1,,6.8,3.1
159,何魂,1938-07-20,24.9,22.9,30.3,,5.8,2.7
159,何魂,1938-07-21,25.6,22.8,29.7,,4.8,2.7
159,何魂,1938-07-22,24.7,23,28.8,,5.8,3.3
159,何魂,1938-07-23,24.5,22.3,27.4,,4.1,2.8
159,何魂,1938-07-24,24.2,22.4,28.3,,4.8,4.2
159,何魂,1938-07-25,23.8,21.3,27.9,,7.1,4.5
159,何魂,1938-07-26,24.2,21.1,28.7,,5.3,4
159,何魂,1938-07-27,24.4,20.9,29.5,,6.9,3.1
159,何魂,1938-07-28,24.5,22.5,28.4,,6.7,3.1
159,何魂,1938-07-29,25.9,23.6,28.8,0,6.7,4.1
159,何魂,1938-07-30,26.1,24.2,29.5,,6.7,3.7
159,何魂,1938-07-31,26.1,23.4,29.7,.4,6.3,3.6
159,何魂,1938-08-01,26.8,24.7,31.1,0,11,7.8
159,何魂,1938-08-02,25.7,23,31,.2,8.9,6.4
159,何魂,1938-08-03,25.5,22.6,31.1,,5.5,3.4
159,何魂,1938-08-04,25.1,22.2,29.4,,8.8,3.4
159,何魂,1938-08-05,25.9,23.4,29.5,,5.8,3.9
159,何魂,1938-08-06,27.1,24.5,31,0,4.5,3.6
159,何魂,1938-08-07,27.6,24.1,32.8,,8.8,4.8
159,何魂,1938-08-08,26.7,25,30.2,0,10.2,8.9
159,何魂,1938-08-09,27.4,24.9,31.6,,8.7,5.7
159,何魂,1938-08-10,27.4,25.7,31.6,0,5.4,3.9
159,何魂,1938-08-11,27.3,24.9,31.4,,4.6,3.4
159,何魂,1938-08-12,27.6,24.3,33.3,,3.7,2.6
159,何魂,1938-08-13,27.5,24.4,33.1,,4.1,3
159,何魂,1938-08-14,27.7,24.4,32.3,,4.8,2.2
159,何魂,1938-08-15,27.3,25,31.1,,6.6,3.6
159,何魂,1938-08-16,26,23,30,15.9,7.4,4.8
159,何魂,1938-08-17,26.8,23.4,30,2.1,10.8,5.8
159,何魂,1938-08-18,26.5,24.3,29.8,6.6,10.8,8.9
159,何魂,1938-08-19,25.4,24.3,29.1,0,5.8,3.5
159,何魂,1938-08-20,25.6,23.4,29.4,0,5,2.5
159,何魂,1938-08-21,23.4,22.2,27.4,35.1,5.8,2.8
159,何魂,1938-08-22,24.3,21.8,29.1,,3.1,2
159,何魂,1938-08-23,24.6,21.5,29.1,29.5,3,1.8
159,何魂,1938-08-24,25.9,23.2,30.1,,4,2.2
159,何魂,1938-08-25,26.2,23.3,30.7,,2.5,1.6
159,何魂,1938-08-26,26,23,30.5,,4.4,2.3
159,何魂,1938-08-27,26.3,23,31.1,,4,1.9
159,何魂,1938-08-28,26.1,24.5,30.7,2.2,3.8,2.4
159,何魂,1938-08-29,24,23.4,25.8,90,6.1,3.7
159,何魂,1938-08-30,26.2,23.8,30.1,0,3.3,2.1
159,何魂,1938-08-31,25.6,23.3,30.3,,4.5,2.5
159,何魂,1938-09-01,25.5,22.6,30.1,,4,2.2
159,何魂,1938-09-02,25.6,23.8,30.6,,4,1.9
159,何魂,1938-09-03,26,23.3,30.5,.1,3.9,2
159,何魂,1938-09-04,23.5,20.2,26.3,15.7,9.2,6.1
159,何魂,1938-09-05,22.3,20.3,26,,10.8,7.3
159,何魂,1938-09-06,23.5,20.6,28.1,,6,2.6
159,何魂,1938-09-07,23.8,21.6,29,,4.9,3.7
159,何魂,1938-09-08,22.7,19.5,29,,3.9,2
159,何魂,1938-09-09,23.5,20.4,28.5,0,4.5,2.6
159,何魂,1938-09-10,23.2,21.1,26.9,,6.8,4.5
159,何魂,1938-09-11,22.8,19.4,27.4,,10,5.5
159,何魂,1938-09-12,22.5,17.9,28.3,,6.5,3.3
159,何魂,1938-09-13,20.8,18.4,25,,7.1,3.9
159,何魂,1938-09-14,19.4,16,24.5,,6.8,4.3
159,何魂,1938-09-15,18.9,16.3,22.8,0,4.1,2.8
159,何魂,1938-09-16,19.6,17.2,24.9,,6.8,4.4
159,何魂,1938-09-17,19.8,17.2,24.6,,5.7,4.5
159,何魂,1938-09-18,19.4,17.9,24.6,.1,6.3,5.1
159,何魂,1938-09-19,18.5,17,20,10.4,6.1,4.4
159,何魂,1938-09-20,22.2,17.5,27,,5,3.1
159,何魂,1938-09-21,20.2,17.4,25.2,,8.3,4.2
159,何魂,1938-09-22,19.6,17.2,24,,4.3,3.3
159,何魂,1938-09-23,20.6,16.2,26.4,,6.6,2.4
159,何魂,1938-09-24,19.3,15.8,24.6,,5.3,4.7
159,何魂,1938-09-25,18.3,14.5,23.4,,5.3,3.6
159,何魂,1938-09-26,18.5,15.9,22.6,,5.8,4.9
159,何魂,1938-09-27,19.7,16.9,25.4,,6.7,5.7
159,何魂,1938-09-28,20.4,17.5,25.6,,7.1,4.1
159,何魂,1938-09-29,22.2,17.5,28.3,,4,2.5
159,何魂,1938-09-30,22.2,20.3,26.5,0,1.7,1.3
159,何魂,1938-10-01,19.1,18.5,21.8,10.9,5.7,3.7
159,何魂,1938-10-02,20.8,19,23.2,40.7,8.3,4.3
159,何魂,1938-10-03,20.4,19.6,22.1,.2,5.9,3.4
159,何魂,1938-10-04,20.6,16.5,26.3,0,2.9,2.4
159,何魂,1938-10-05,21.5,17.1,27.3,,6,2.1
159,何魂,1938-10-06,20.9,18.2,27.4,,8.2,4.3
159,何魂,1938-10-07,18,15.5,21.8,,8.8,7.2
159,何魂,1938-10-08,18.6,15.1,23.4,,6.8,5.9
159,何魂,1938-10-09,21.3,16.6,26.6,,5,3.5
159,何魂,1938-10-10,22.6,20,24.6,2.2,7.9,5
159,何魂,1938-10-11,20.2,19.3,22.2,1,7,2.8
159,何魂,1938-10-12,19.2,16.1,21.1,5.7,9.8,7.2
159,何魂,1938-10-13,19.7,18.5,21.8,5.9,6.8,2.8
159,何魂,1938-10-14,16.7,15.3,19.2,4.7,10.2,7.4
159,何魂,1938-10-15,15.7,13.5,20.4,0,8.3,6.7
159,何魂,1938-10-16,13.5,11.5,18,1.2,7.5,6.5
159,何魂,1938-10-17,13.3,11.1,17.8,.1,8,5.7
159,何魂,1938-10-18,15.3,11.1,20.8,,4.8,.8
159,何魂,1938-10-19,16.1,12.7,20.9,,7.8,5.9
159,何魂,1938-10-20,16.1,14.6,20.6,0,9.8,7
159,何魂,1938-10-21,15.6,11.9,20.8,0,10.4,8.1
159,何魂,1938-10-22,14.1,10.7,20,,8.2,6.4
159,何魂,1938-10-23,14.4,11.1,21.2,,4.4,3.1
159,何魂,1938-10-24,15.6,11.6,20.9,,4.4,1.9
159,何魂,1938-10-25,14.7,11.7,20.2,,4.6,2.4
159,何魂,1938-10-26,14.6,11.3,19.4,,1.9,.8
159,何魂,1938-10-27,16,11.1,21.7,0,2.1,1.2
159,何魂,1938-10-28,16.2,12.6,21.4,3.9,3.3,1.5
159,何魂,1938-10-29,15.2,13.8,15.9,46.4,9,6.7
159,何魂,1938-10-30,19,15.9,22.6,.5,10.6,4.7
159,何魂,1938-10-31,12.6,10.3,17,,15.8,6.7
159,何魂,1938-11-01,13.5,8.6,18.3,,9.3,4.4
159,何魂,1938-11-02,13.7,10.3,18.8,,2.8,2.5
159,何魂,1938-11-03,14,10.9,19.8,,3.7,1.9
159,何魂,1938-11-04,16.7,12,22.6,,2.9,2.3
159,何魂,1938-11-05,16.1,13.2,20.9,,8.3,3.8
159,何魂,1938-11-06,15.2,10.6,21.1,,2.9,1.8
159,何魂,1938-11-07,16.3,12.9,21.6,,5,4.3
159,何魂,1938-11-08,10.8,7.1,14.8,,11.2,5.7
159,何魂,1938-11-09,11.5,5.8,18.5,1.6,10.8,4.3
159,何魂,1938-11-10,9,7.4,12.6,,7.8,4.2
159,何魂,1938-11-11,5.8,3,9.8,0,10.4,3.3
159,何魂,1938-11-12,1.4,-2.1,5.4,,8.7,5.6
159,何魂,1938-11-13,5,0,10.9,,3.8,3
159,何魂,1938-11-14,8.7,3.5,14.8,,4.1,2.2
159,何魂,1938-11-15,9.4,7.1,13.4,.7,4.5,2.2
159,何魂,1938-11-16,10.1,7.4,14.6,0,4,3.3
159,何魂,1938-11-17,9.5,6.1,14.1,,4.7,2.7
159,何魂,1938-11-18,10.7,6.5,15.8,,7.1,3.6
159,何魂,1938-11-19,11.1,6.7,14.9,,6.8,3.9
159,何魂,1938-11-20,10.1,8.2,14.4,,3.8,2
159,何魂,1938-11-21,9.7,7.2,14.6,,6.8,3.5
159,何魂,1938-11-22,9.8,5.2,15.4,,7.9,4.1
159,何魂,1938-11-23,10.4,5.8,16.1,,2,2.4
159,何魂,1938-11-24,7.9,4.3,12.4,,9.2,4.5
159,何魂,1938-11-25,3.2,.2,8.2,,14.2,8.3
159,何魂,1938-11-26,4.8,.1,10.5,,3.9,3
159,何魂,1938-11-27,6,2.3,10.1,,4.7,3
159,何魂,1938-11-28,10,4.8,15,0,5.1,3.5
159,何魂,1938-11-29,9.8,7.8,13.7,,7.7,4
159,何魂,1938-11-30,6.7,4.5,9.9,,4.5,5
159,何魂,1938-12-01,6.5,3.1,11.7,,8.1,3.5
159,何魂,1938-12-02,9.2,5.1,15,,5.9,2.8
159,何魂,1938-12-03,9,4.6,15.2,,6.7,2.9
159,何魂,1938-12-04,11.8,6.2,18,.1,4.5,2.5
159,何魂,1938-12-05,6.9,2.9,12,1.4,4.2,3.9
159,何魂,1938-12-06,4.2,-.5,8.6,,7.7,4.6
159,何魂,1938-12-07,3.4,0,7.8,,8.1,3.5
159,何魂,1938-12-08,8.9,2,14.6,0,10.8,3.2
159,何魂,1938-12-09,6.4,2.2,12.2,,9.8,4.1
159,何魂,1938-12-10,5.1,.2,9.9,0,6.7,5.3
159,何魂,1938-12-11,6.6,4.7,10.4,0,5.8,4.4
159,何魂,1938-12-12,7.4,3,12.3,,9.4,2.3
159,何魂,1938-12-13,6.4,5,8.3,0,8.8,3.7
159,何魂,1938-12-14,5.3,1.1,11.3,,5.8,4
159,何魂,1938-12-15,5.2,.8,10.4,,8.2,4.5
159,何魂,1938-12-16,7.6,3.1,12.2,.1,3.6,2.1
159,何魂,1938-12-17,8.3,5.4,14.5,,9.5,3.5
159,何魂,1938-12-18,6.6,4.3,11,,8.8,5
159,何魂,1938-12-19,3.3,-.4,6.9,,9.8,5.1
159,何魂,1938-12-20,7.5,2.6,13.2,,4.3,2.4
159,何魂,1938-12-21,6.9,5,8.8,.1,8.3,7
159,何魂,1938-12-22,7.3,3,12.4,0,3.8,3.8
159,何魂,1938-12-23,7,4.5,10.8,6.5,8.8,5.4
159,何魂,1938-12-24,1.8,-.6,5.2,,11.3,8.7
159,何魂,1938-12-25,.4,-2.3,4.5,,7.9,3.4
159,何魂,1938-12-26,-.7,-2.8,3,,6.7,3.5
159,何魂,1938-12-27,-2.8,-4.8,2,,5.2,3.5
159,何魂,1938-12-28,-4.3,-6.8,-.8,,7.6,4.2
159,何魂,1938-12-29,-4.6,-8.1,.2,,5.4,3
159,何魂,1938-12-30,-1.7,-6.3,2.6,,12.9,5.3
159,何魂,1938-12-31,2,-2,6,,3.8,2.1
159,何魂,1939-01-01,4.4,2.4,6.8,4.3,5.3,2.6
159,何魂,1939-01-02,1.7,-1.5,5.8,,6.4,3.1
159,何魂,1939-01-03,3.5,-1.8,6.9,0,5.5,3.5
159,何魂,1939-01-04,3.4,-.5,7.2,4.1,11.7,3.8
159,何魂,1939-01-05,-7.5,-9.5,-.4,,8.1,4.9
159,何魂,1939-01-06,-5.1,-11,-.8,,11.2,6.7
159,何魂,1939-01-07,.5,-3.7,4.8,,4.3,3.7
159,何魂,1939-01-08,-5,-7.3,.2,,4.2,5.6
159,何魂,1939-01-09,-1.1,-7.1,3.4,,3.6,4.8
159,何魂,1939-01-10,3.2,0,7.6,,16.3,1.9
159,何魂,1939-01-11,1,-1.5,5.8,,11.3,5.5
159,何魂,1939-01-12,-3,-5.6,1.4,,19.2,8.9
159,何魂,1939-01-13,-.1,-5,5.8,,3.8,2.8
159,何魂,1939-01-14,3.2,-1.5,7.7,,4.7,3.6
159,何魂,1939-01-15,4.7,.4,9.2,,4.1,2.7
159,何魂,1939-01-16,6,1.7,12.2,,11.9,2.3
159,何魂,1939-01-17,5.7,4.2,9.8,.9,8.6,6.4
159,何魂,1939-01-18,5.6,3.8,9.2,7.8,8,5.7
159,何魂,1939-01-19,-2.6,-3.2,3.8,,8,4.1
159,何魂,1939-01-20,-2.1,-5.9,2.6,,7.1,5.4
159,何魂,1939-01-21,2.1,-2.8,8.6,,4.1,2
159,何魂,1939-01-22,-.4,-2.3,1.8,,9.2,6.6
159,何魂,1939-01-23,.4,-4,6.4,,10.4,4
159,何魂,1939-01-24,2.2,-1.8,6.6,,8.8,5.6
159,何魂,1939-01-25,2.7,.7,6.1,,14.2,3.7
159,何魂,1939-01-26,4.4,1.2,9.1,,4.3,2.8
159,何魂,1939-01-27,1.5,-2.1,8.2,,8.3,5
159,何魂,1939-01-28,4,-.5,10.7,,5,2.1
159,何魂,1939-01-29,4.9,1,7.1,,15.3,4.5
159,何魂,1939-01-30,7,3.4,12,,8.8,3.6
159,何魂,1939-01-31,7.3,3.6,12.6,,4.8,2.8
159,何魂,1939-02-01,5.1,.2,11.2,,6.1,4.2
159,何魂,1939-02-02,1.6,-2.6,6.3,,4.9,2.6
159,何魂,1939-02-03,1.5,-.7,5.7,,13.2,4.3
159,何魂,1939-02-04,3.9,-1.7,8.8,0,5,2.5
159,何魂,1939-02-05,-1,-5.7,5.4,7.2,11.3,6.6
159,何魂,1939-02-06,-4.7,-7.1,-.4,,10.2,6.5
159,何魂,1939-02-07,-4.9,-6.8,-.9,,9,6.6
159,何魂,1939-02-08,-4.6,-10,1.1,,6.4,3.9
159,何魂,1939-02-09,2.2,-4,8.7,,7.9,4.6
159,何魂,1939-02-10,3,-1.5,8.5,,4.2,3.3
159,何魂,1939-02-11,4.4,.8,7.2,.4,3.4,2
159,何魂,1939-02-12,5.3,2.8,11.6,0,5.4,2.7
159,何魂,1939-02-13,4.9,.8,10.2,,8.3,4.2
159,何魂,1939-02-14,5.8,3.1,10.2,0,6.5,5.1
159,何魂,1939-02-15,3.7,.5,9.1,,8.7,4.8
159,何魂,1939-02-16,5.6,-.7,12.4,,7.3,4.9
159,何魂,1939-02-17,6.6,4.6,10,.1,4.9,1.8
159,何魂,1939-02-18,5.4,1.5,11,,5.3,3.3
159,何魂,1939-02-19,6.6,1.9,12.3,,7.5,4
159,何魂,1939-02-20,5.2,3.1,7.4,8.8,7.7,6
159,何魂,1939-02-21,4.8,3.1,9.3,.5,8.8,5.7
159,何魂,1939-02-22,6.2,1.6,12.2,,7.5,4.7
159,何魂,1939-02-23,6.9,3.5,10.8,,8.4,3.6
159,何魂,1939-02-24,8.4,4.1,14.4,,6.4,3.4
159,何魂,1939-02-25,7,5.1,12.8,3.7,6.8,3.7
159,何魂,1939-02-26,6.9,2.1,12.3,,5.2,3
159,何魂,1939-02-27,5.4,3.3,9.4,,7.1,5.7
159,何魂,1939-02-28,4.7,2.2,8.4,0,7.9,5.8
159,何魂,1939-03-01,5.1,3.9,8.1,,8.8,7.8
159,何魂,1939-03-02,7.1,3.3,12.4,,7.1,5
159,何魂,1939-03-03,7.5,6.6,8.6,6.9,7.6,5.4
159,何魂,1939-03-04,7.5,6.3,11,0,11.6,8.3
159,何魂,1939-03-05,6.1,4.4,8.2,,10.6,8.9
159,何魂,1939-03-06,5.6,4.8,7.2,11.8,10,6.8
159,何魂,1939-03-07,7.4,3.1,12.7,,5.5,3.9
159,何魂,1939-03-08,8.2,4.6,14.9,,4.5,2.9
159,何魂,1939-03-09,9.7,5.1,15,,4.8,3
159,何魂,1939-03-10,10.5,9.2,11.2,18.5,6.4,5.5
159,何魂,1939-03-11,10.3,9,11,41.9,7.4,4.7
159,何魂,1939-03-12,6.9,2.8,11.6,,7.3,4.1
159,何魂,1939-03-13,3.1,-1.4,8,,5,4
159,何魂,1939-03-14,4.8,1.5,9.6,,4.3,3.2
159,何魂,1939-03-15,4.4,0,10.8,,9.2,3.6
159,何魂,1939-03-16,5.9,1.4,10.6,,7.2,4.4
159,何魂,1939-03-17,4.1,.8,8.8,,12.8,7.2
159,何魂,1939-03-18,1.8,-2.3,7.7,1.2,5.8,3.9
159,何魂,1939-03-19,1.7,-2.2,7,,8.4,5.3
159,何魂,1939-03-20,4.9,-1.8,10.4,,6.6,4.1
159,何魂,1939-03-21,9.3,4.4,14.4,,8.3,4.6
159,何魂,1939-03-22,10.5,7.1,16,7.6,5.8,4.2
159,何魂,1939-03-23,7.9,4.1,12.9,,6.9,3.4
159,何魂,1939-03-24,8.7,6.4,13.9,,9,5.1
159,何魂,1939-03-25,6.2,3.1,11.9,,8.3,3.3
159,何魂,1939-03-26,6.7,1,12.4,,5.8,4.1
159,何魂,1939-03-27,8.1,5.5,13.2,,5.5,3.5
159,何魂,1939-03-28,8.6,5.7,13.3,,5.4,4.7
159,何魂,1939-03-29,10.5,6.1,16.6,,8.7,3.4
159,何魂,1939-03-30,11.3,7.5,16.9,,5.8,3.8
159,何魂,1939-03-31,12.1,10,17.7,,6.4,4
159,何魂,1939-04-01,11.2,8.8,15.4,0,6.6,4
159,何魂,1939-04-02,9.2,7.4,10.6,3.8,8.3,6.7
159,何魂,1939-04-03,7.6,5.8,12.2,0,6.3,3.9
159,何魂,1939-04-04,5.9,2,11.8,0,8.3,4.9
159,何魂,1939-04-05,6.5,1.9,11.8,,7,3.1
159,何魂,1939-04-06,8.5,4.3,13.6,,7.5,3.1
159,何魂,1939-04-07,5.9,2.6,9,45.4,10.5,7.3
159,何魂,1939-04-08,9.6,4.5,15.7,.1,6.5,4.6
159,何魂,1939-04-09,11.8,7.1,17.8,,7.5,3.6
159,何魂,1939-04-10,12.4,9.1,18.2,,4.7,3.8
159,何魂,1939-04-11,14.6,10.6,18.8,0,2.3,1.3
159,何魂,1939-04-12,13.4,12.8,15.1,29.1,15,6.3
159,何魂,1939-04-13,13.8,10.7,19.2,,6.8,4.3
159,何魂,1939-04-14,15.8,11.1,21.3,0,5.3,2.6
159,何魂,1939-04-15,14.7,12.6,18,,11.3,9.4
159,何魂,1939-04-16,12.3,10.7,15.6,,13.1,10
159,何魂,1939-04-17,13.6,9.7,19.3,,8.6,5.8
159,何魂,1939-04-18,15.1,11.1,19.6,,6.1,3.9
159,何魂,1939-04-19,16.2,13.5,21,,8.4,5.4
159,何魂,1939-04-20,16.6,14,21.4,.9,5.5,4.3
159,何魂,1939-04-21,15,14,16,9.2,9,5.4
159,何魂,1939-04-22,17.9,14,23.8,0,4.4,2.9
159,何魂,1939-04-23,11,8.8,17.4,,8,4.3
159,何魂,1939-04-24,13.1,8.6,19.2,,6.4,4.3
159,何魂,1939-04-25,14.8,11.6,19,,9,5.6
159,何魂,1939-04-26,12.9,10,16.2,26.9,6.1,2.8
159,何魂,1939-04-27,13.2,9.7,18.2,.4,8.8,5.6
159,何魂,1939-04-28,15.7,10.7,22.5,,9.6,6.8
159,何魂,1939-04-29,16.3,12.8,20,0,11.6,7.6
159,何魂,1939-04-30,15.9,14.6,18.4,0,8.5,5.2
159,何魂,1939-05-01,17,13.5,21.7,,9.3,6.2
159,何魂,1939-05-02,16,12.5,20.7,,7.4,5.6
159,何魂,1939-05-03,15.1,10.6,21.1,,4.8,3.8
159,何魂,1939-05-04,16.4,12.1,21.2,,9,4.5
159,何魂,1939-05-05,16.4,14,20.4,2,7.5,5
159,何魂,1939-05-06,16,14.2,20.2,0,7.3,3.3
159,何魂,1939-05-07,15.1,13.8,17.8,7.8,8,4.7
159,何魂,1939-05-08,17.5,13.7,21,0,6.8,3
159,何魂,1939-05-09,15.9,10.6,21.8,,8.1,3.1
159,何魂,1939-05-10,18.6,14.4,21.4,,10.9,8.3
159,何魂,1939-05-11,15,10.3,18.4,53.8,8.7,6.9
159,何魂,1939-05-12,12,10.3,15.8,0,8.3,5.7
159,何魂,1939-05-13,12.6,10.3,17.4,,6.4,4.4
159,何魂,1939-05-14,15.5,11.3,20.4,0,10.8,6.6
159,何魂,1939-05-15,16.2,11.8,22.7,,9.4,5.9
159,何魂,1939-05-16,16.2,11.6,22,,5.9,3
159,何魂,1939-05-17,15.9,12.1,20.2,,6.3,3.2
159,何魂,1939-05-18,17.5,15.3,20.5,0,6.4,4.5
159,何魂,1939-05-19,19.1,14.9,24.4,,5.4,3.1
159,何魂,1939-05-20,19.1,15.1,24.3,,5.9,4.2
159,何魂,1939-05-21,15.1,12.7,19.6,,5.8,5.1
159,何魂,1939-05-22,16.7,11.9,22.2,,3.1,2.1
159,何魂,1939-05-23,17,15,22.1,,5.2,3.8
159,何魂,1939-05-24,18.3,15.3,23.9,,10.5,3.9
159,何魂,1939-05-25,15.4,13.6,21.8,.2,6,3.8
159,何魂,1939-05-26,17,12.8,22.6,,4.9,2.9
159,何魂,1939-05-27,19.1,15,23.8,,3.8,2.1
159,何魂,1939-05-28,16.6,13.3,20.9,,9.8,5.6
159,何魂,1939-05-29,16,14,20,,14.3,10.4
159,何魂,1939-05-30,15.4,12.7,19.7,,12.1,9.2
159,何魂,1939-05-31,16,12.2,21.4,,10.4,7.8
159,何魂,1939-06-01,14.8,11.6,19.7,,7.9,4.5
159,何魂,1939-06-02,18.5,13.5,23.4,,9.6,4.5
159,何魂,1939-06-03,18.1,14.7,22.6,,13.3,7.9
159,何魂,1939-06-04,19.4,15.5,23.8,,8.3,5.6
159,何魂,1939-06-05,19.7,17.2,25,,9.2,5.9
159,何魂,1939-06-06,20.1,16.9,24.6,,11.8,7.2
159,何魂,1939-06-07,21,18,25.4,,7.3,4.7
159,何魂,1939-06-08,19.7,17.3,24.9,,6.3,3.8
159,何魂,1939-06-09,20.7,16.4,26.6,,3,2.3
159,何魂,1939-06-10,21.6,18.1,25.6,,8.3,5.6
159,何魂,1939-06-11,19.8,18.6,22.2,2.1,7.5,5
159,何魂,1939-06-12,19.9,17.3,25.2,,15.1,6.1
159,何魂,1939-06-13,20.1,17.4,24.6,,6.5,3.7
159,何魂,1939-06-14,21.2,18.6,26.4,,7,3.5
159,何魂,1939-06-15,20.9,18.6,26.4,,3.8,2.6
159,何魂,1939-06-16,21.8,18.6,28.7,,7.2,2.9
159,何魂,1939-06-17,21.9,19,27,,8.8,4.2
159,何魂,1939-06-18,21.9,19.7,30.5,,6.7,3.2
159,何魂,1939-06-19,20.7,18.4,25.2,,4.5,3.1
159,何魂,1939-06-20,21.3,18.5,26.5,,4.1,3
159,何魂,1939-06-21,18.7,17.2,20.9,25.2,6.3,3.1
159,何魂,1939-06-22,20.6,17.4,24.5,2.1,6.7,3.4
159,何魂,1939-06-23,20.2,18.3,22.2,5.6,5.4,2.1
159,何魂,1939-06-24,20.6,18.4,24.8,9.9,5.8,4.3
159,何魂,1939-06-25,23.4,19.5,28.6,10,11.1,6.3
159,何魂,1939-06-26,21.8,18.4,26.8,,5,3.8
159,何魂,1939-06-27,18.5,17.6,24.9,0,8,3.7
159,何魂,1939-06-28,17.2,16.2,20.2,.6,6,4.4
159,何魂,1939-06-29,18,16.3,22.4,,4.6,4.1
159,何魂,1939-06-30,18.6,16.4,22.4,,7.1,4.7
159,何魂,1939-07-01,19.1,15.7,23.1,,5.4,4
159,何魂,1939-07-02,20.6,16.7,25.1,,4.7,2.6
159,何魂,1939-07-03,21.3,19,25.2,6.9,3.2,1.9
159,何魂,1939-07-04,21,20.1,22.2,78.1,9.6,5.5
159,何魂,1939-07-05,24.1,21.4,26.6,3.3,9.6,8.3
159,何魂,1939-07-06,24.8,22.5,27.4,1.3,7.5,6.7
159,何魂,1939-07-07,24.6,22.3,29.1,,5.1,4
159,何魂,1939-07-08,25.5,21.9,30.2,,6.7,2.9
159,何魂,1939-07-09,26.1,23.7,29.1,.2,5.8,3.1
159,何魂,1939-07-10,25,23.8,26.2,1.3,9.4,4.7
159,何魂,1939-07-11,26,23.9,30.3,,6.8,5.2
159,何魂,1939-07-12,26.8,22.5,32,,6.4,3.5
159,何魂,1939-07-13,27,24.6,30.4,,7.5,5.3
159,何魂,1939-07-14,26.6,24.7,30,,7.4,5.5
159,何魂,1939-07-15,26.5,24.2,30,,7.8,5.8
159,何魂,1939-07-16,26.8,24.6,31,,6.8,5
159,何魂,1939-07-17,27.3,24.5,31.8,,6.7,5
159,何魂,1939-07-18,25.6,23.3,30.3,,5.5,2.6
159,何魂,1939-07-19,26.4,23.7,29.8,,6.2,3.2
159,何魂,1939-07-20,26.8,23.6,31.9,,2.6,1.8
159,何魂,1939-07-21,26.9,23,32.7,,3.8,2.2
159,何魂,1939-07-22,26.1,22.9,31,,7.2,4.5
159,何魂,1939-07-23,24.8,24,26.4,18.9,11.7,8.7
159,何魂,1939-07-24,25.6,23.6,28.9,1.5,3.5,2.8
159,何魂,1939-07-25,26.1,24.2,29.6,,6.3,2.7
159,何魂,1939-07-26,27.1,24.8,31.8,,6.8,4.8
159,何魂,1939-07-27,26.6,24.9,31.2,,8.3,5.7
159,何魂,1939-07-28,26.2,24,31.1,,6.3,4.1
159,何魂,1939-07-29,26.8,24.2,31.7,,5.2,2.3
159,何魂,1939-07-30,27.5,25.1,32.8,,4.7,2.7
159,何魂,1939-07-31,27.1,24.8,32.6,,7.5,4.2
159,何魂,1939-08-01,24.3,23,29.1,4.7,6.8,5.8
159,何魂,1939-08-02,24.9,21.8,29,.5,7.9,5.9
159,何魂,1939-08-03,23.9,23.3,26.6,10.2,9.6,6.7
159,何魂,1939-08-04,24.7,22.4,27.2,7.8,8.8,7.4
159,何魂,1939-08-05,25.3,22.9,29.7,,8.3,6.1
159,何魂,1939-08-06,24.7,22.4,29.9,,5.8,4.9
