瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),弥措 浅加(m/s),乞闭 浅加(m/s)
159,何魂,1944-02-01,.2,-5.5,5.7,,15.7,6.9
159,何魂,1944-02-02,2.9,.1,3.9,22.2,11.7,8.4
159,何魂,1944-02-03,5.3,3.1,8.3,6.2,11.7,8.2
159,何魂,1944-02-04,6.9,4.6,11.4,.4,7.5,4.1
159,何魂,1944-02-05,2,-2.2,6.7,,15,6.6
159,何魂,1944-02-06,.4,-4,6.8,,11.3,5.9
159,何魂,1944-02-07,2,-1.5,6.7,,11.3,5.1
159,何魂,1944-02-08,.9,-4.7,7.3,,11.7,5
159,何魂,1944-02-09,1.9,-2.8,7.8,,10.3,4.7
159,何魂,1944-02-10,5.8,2,12,0,11.7,7.2
159,何魂,1944-02-11,4.1,-.8,11,,13.3,5.3
159,何魂,1944-02-12,5.8,3.6,7.2,9.2,11.3,3.9
159,何魂,1944-02-13,2.7,-1.4,6.2,,10.3,5.2
159,何魂,1944-02-14,1.2,-3.8,7.5,,7.2,2.8
159,何魂,1944-02-15,-2.9,-5.2,1.1,,11.3,3.7
159,何魂,1944-02-16,-1.7,-6.9,4.4,,6.2,3.1
159,何魂,1944-02-17,1.4,-3.2,8.7,,8.7,4.1
159,何魂,1944-02-18,.2,-2.3,4.7,0,11.5,4.8
159,何魂,1944-02-19,-.6,-4.5,4.5,,8.5,3.4
159,何魂,1944-02-20,.5,-2.1,4.2,,11.7,4.9
159,何魂,1944-02-21,-1.2,-5.7,5.3,0,15.5,5.6
159,何魂,1944-02-22,.9,-4,8,,7.3,2.9
159,何魂,1944-02-23,4.9,-1,11.3,,6.2,2.1
159,何魂,1944-02-24,2.4,-2,8,7.1,15,6
159,何魂,1944-02-25,.8,-4.1,6.7,,10,5.3
159,何魂,1944-02-26,4.6,-1.9,12.6,,8.3,4.4
159,何魂,1944-02-27,5,1,9.9,,10.2,4.8
159,何魂,1944-02-28,6.3,2.3,13.6,,8.3,3.2
159,何魂,1944-02-29,6.4,1.2,13.4,,9.8,4
159,何魂,1944-03-01,10.8,5.5,17.8,,6.7,3.4
159,何魂,1944-03-02,8.4,4.7,14.7,,8,4.2
159,何魂,1944-03-03,8.4,4.5,14.3,,6.2,2.7
159,何魂,1944-03-04,9.2,5.7,14.8,,6.7,2.7
159,何魂,1944-03-05,7.7,1.6,15.1,2.2,17.5,3.5
159,何魂,1944-03-06,2.9,-.6,7.7,0,17.3,7.1
159,何魂,1944-03-07,4.9,.7,10.7,,11.7,6
159,何魂,1944-03-08,3.9,-.4,10.4,,15,6.8
159,何魂,1944-03-09,3.3,.2,11.1,0,14.3,6.1
159,何魂,1944-03-10,2,-1.5,7.5,,11.7,6.2
159,何魂,1944-03-11,4.6,0,10.3,,9,5.4
159,何魂,1944-03-12,5.5,.8,13.3,,7.5,4.1
159,何魂,1944-03-13,7.7,3.8,14.9,,6.2,2.5
159,何魂,1944-03-14,9.2,3.4,15.7,,9.7,4.9
159,何魂,1944-03-15,10,6.1,15.6,,14,6
159,何魂,1944-03-16,10.2,5.9,17.1,,8.3,3.3
159,何魂,1944-03-17,10.3,7.8,15.1,,8,4.7
159,何魂,1944-03-18,8.3,6.6,11.1,0,10.2,6.1
159,何魂,1944-03-19,9.2,5.8,13.9,1.5,11.7,5.3
159,何魂,1944-03-20,5.1,2.6,10.8,,14.3,8.4
159,何魂,1944-03-21,6.6,.9,13.6,,7.7,4
159,何魂,1944-03-22,5.2,1,10.9,,10.5,4.2
159,何魂,1944-03-23,8.2,3.2,15.6,,9.2,5.4
159,何魂,1944-03-24,7.3,3,13.2,,10,4.2
159,何魂,1944-03-25,7.6,2.9,14.1,,6.2,2.6
159,何魂,1944-03-26,10.2,4.8,18.6,,7.8,2.9
159,何魂,1944-03-27,10.3,6.7,15.4,.4,12.7,4.1
159,何魂,1944-03-28,5.1,3,7.9,12.8,10,4.4
159,何魂,1944-03-29,6.9,2.6,12.9,4.3,12.6,4.4
159,何魂,1944-03-30,7.5,4.1,15.5,0,9.5,4.6
159,何魂,1944-03-31,11,5.3,16.4,0,16.8,5.2
159,何魂,1944-04-01,9.7,8,13.2,6.7,8.5,4.2
159,何魂,1944-04-02,6.5,4.1,10.1,7,9.2,3.3
159,何魂,1944-04-03,7.4,3.2,13,,12.2,4.5
159,何魂,1944-04-04,7.7,2.3,13.4,,6.5,3.5
159,何魂,1944-04-05,10.7,6.7,16.5,,6.8,2.9
159,何魂,1944-04-06,12.7,8.1,19,.8,9.7,5.9
159,何魂,1944-04-07,13.1,10.6,16.3,78.3,13.3,5.2
159,何魂,1944-04-08,10.4,7.2,13.5,.4,12.3,6.1
159,何魂,1944-04-09,9.1,6.2,14.6,,9.8,5.7
159,何魂,1944-04-10,9.6,5.4,15.3,,6.3,3.4
159,何魂,1944-04-11,13.4,8,20.6,,11.2,4.3
159,何魂,1944-04-12,11.7,7.3,17.8,,12,4.5
159,何魂,1944-04-13,11.6,9.5,15.6,0,6,2.5
159,何魂,1944-04-14,11.8,7,18.3,,12.5,5.9
159,何魂,1944-04-15,10.6,4.4,16.7,,11.7,5.2
159,何魂,1944-04-16,13.8,8,21.5,,9,3.9
159,何魂,1944-04-17,13.2,10.8,18.5,,6.5,1.7
159,何魂,1944-04-18,10.1,9.1,13.1,25.1,8,4.4
159,何魂,1944-04-19,11.6,9.6,14.7,1.8,6.7,2.8
159,何魂,1944-04-20,12.9,9.1,18.1,0,7.8,3.9
159,何魂,1944-04-21,12.1,7.7,17.8,0,8.7,3.3
159,何魂,1944-04-22,14.2,10.6,20,,8.5,4.7
159,何魂,1944-04-23,11.2,8.8,16.3,,10,5.2
159,何魂,1944-04-24,11.8,9.5,15.3,17.6,10.3,7.1
159,何魂,1944-04-25,11.3,9.2,13.6,8.1,12.2,4.9
159,何魂,1944-04-26,15.7,9.6,22,,12.2,3.7
159,何魂,1944-04-27,12.5,10.7,16.8,6.4,9.3,2.4
159,何魂,1944-04-28,14.2,9.9,18.4,.1,8.7,4.6
159,何魂,1944-04-29,15,9.8,20.8,,10.2,5.7
159,何魂,1944-04-30,15.9,12.2,24.8,,8.3,3.8
159,何魂,1944-05-01,16.9,11.6,22.5,,8.3,3.2
159,何魂,1944-05-02,18.1,12.3,24.4,,11.2,5.9
159,何魂,1944-05-03,14.3,11.3,21.1,,5.7,2.1
159,何魂,1944-05-04,17.5,12.1,24,0,7.7,2
159,何魂,1944-05-05,14.4,11,18.6,.2,14.3,8.9
159,何魂,1944-05-06,15.8,11.6,20.9,,15.5,9.1
159,何魂,1944-05-07,16.9,13.5,21.7,,14.2,6.5
159,何魂,1944-05-08,15.9,13.6,19.7,,8.3,2.9
159,何魂,1944-05-09,15.4,13.5,18.9,24.4,13.3,2.8
159,何魂,1944-05-10,16,13.8,18.5,18.9,5.2,2.4
159,何魂,1944-05-11,15.6,13.2,19.4,14.2,7.5,2.9
159,何魂,1944-05-12,16.4,12.6,21.4,0,8.3,3.3
159,何魂,1944-05-13,17,13.8,21.9,0,6.2,3
159,何魂,1944-05-14,17.9,13.5,25.1,,6.8,1.8
159,何魂,1944-05-15,19.3,15.3,27.1,,7,1.8
159,何魂,1944-05-16,16.6,14.2,23.2,.2,12.2,5.5
159,何魂,1944-05-17,13,11.6,14.6,15.2,11.7,9
159,何魂,1944-05-18,13.6,11.1,17.3,0,8.3,4.3
159,何魂,1944-05-19,15.4,11.6,21.6,,4.5,1.8
159,何魂,1944-05-20,15,13.3,20.7,1.1,4.8,1.4
159,何魂,1944-05-21,15.5,13.2,21.6,0,6.5,2.4
159,何魂,1944-05-22,18.4,14,24.8,,7.3,1.9
159,何魂,1944-05-23,16.8,12.6,22.9,,5,1.7
159,何魂,1944-05-24,18.4,14.5,24,,9.2,3.6
159,何魂,1944-05-25,16,14,19.8,12.3,9.7,3.1
159,何魂,1944-05-26,16,14,18,18.8,6,3.4
159,何魂,1944-05-27,17.6,15.2,22.9,.5,4.7,2
159,何魂,1944-05-28,19.2,16,25.6,,7,3.3
159,何魂,1944-05-29,17.6,14.9,20.5,,10,6.3
159,何魂,1944-05-30,15.5,12.3,21.6,,7.8,3.7
159,何魂,1944-05-31,18.8,13,24.6,,11.5,3.1
159,何魂,1944-06-01,22,17.7,27.7,,11.7,5.2
159,何魂,1944-06-02,20.8,18.5,27.4,,9.3,4
159,何魂,1944-06-03,21.1,18.9,25,2.9,12,7.3
159,何魂,1944-06-04,20.6,19.4,24.3,6.4,9,3.9
159,何魂,1944-06-05,20.7,17.8,27.1,,6.7,3.9
159,何魂,1944-06-06,18.7,15.6,25,,6.7,2.9
159,何魂,1944-06-07,20.4,16.6,26,,10.2,4.8
159,何魂,1944-06-08,18.5,16.4,24.4,,7.8,5.1
159,何魂,1944-06-09,18.9,14.8,24,,7.7,4.1
159,何魂,1944-06-10,19.7,16.4,24.3,,10.2,4.7
159,何魂,1944-06-11,19.6,16.5,24.4,,7.3,4.2
159,何魂,1944-06-12,19.4,16.9,26.5,,8.5,4.6
159,何魂,1944-06-13,19.2,16.4,24,0,6.5,2.3
159,何魂,1944-06-14,20,17,26,0,8,4.1
159,何魂,1944-06-15,18.9,16.3,26.6,,6.3,1.8
159,何魂,1944-06-16,19.6,16.3,24.4,,5.3,2.7
159,何魂,1944-06-17,20.3,17.3,25.8,,7.8,3.4
159,何魂,1944-06-18,19.1,16.5,24,0,9.7,5.6
159,何魂,1944-06-19,19.7,16.1,24.2,,7.8,5.5
159,何魂,1944-06-20,20.2,16.7,26.4,,8,5.3
159,何魂,1944-06-21,19.9,16.4,26.3,,9.7,3.2
159,何魂,1944-06-22,24.3,20,33.1,,9.8,3.2
159,何魂,1944-06-23,22.1,19.9,29,,7.5,3.4
159,何魂,1944-06-24,21.5,18.8,26.1,,5.8,2.7
159,何魂,1944-06-25,22.5,20.5,25.5,12.6,10.5,4.7
159,何魂,1944-06-26,22.9,20.5,26.8,.4,8,4.8
159,何魂,1944-06-27,22.7,19.1,28.4,0,9.5,5.2
159,何魂,1944-06-28,23.6,20.2,29.2,,11.7,5.5
159,何魂,1944-06-29,23.6,21.6,26.8,2.8,16.2,9
159,何魂,1944-06-30,23.1,22.3,24.3,1.3,22.8,13.5
159,何魂,1944-07-01,20.7,18.6,25.2,26.4,9,4.2
159,何魂,1944-07-02,22,19.5,28.4,,6.3,2.8
159,何魂,1944-07-03,17.8,15.3,20.1,69.1,4.8,2.3
159,何魂,1944-07-04,20.9,17.6,23.9,4.7,12.7,4.3
159,何魂,1944-07-05,19.6,18.4,22.9,,5.8,2.6
159,何魂,1944-07-06,20.1,17.8,25.5,0,7.3,3.2
159,何魂,1944-07-07,20.9,17.8,26.2,,8.2,4.3
159,何魂,1944-07-08,23,17,28.9,,4.3,2
159,何魂,1944-07-09,24.1,20.7,28.7,0,8.3,3.7
159,何魂,1944-07-10,25.1,22.5,30.5,0,9.7,5.9
159,何魂,1944-07-11,26,22.4,30.7,,9.2,6
159,何魂,1944-07-12,26,23.5,30.4,,10.8,5.7
159,何魂,1944-07-13,26.5,24.2,31.1,1,13,7.4
159,何魂,1944-07-14,26.7,24.4,30.2,0,13.3,8.3
159,何魂,1944-07-15,26.9,25,30.2,2.4,14,7.2
159,何魂,1944-07-16,27.4,24.8,32,,10.7,6.1
159,何魂,1944-07-17,27.9,25,33,,10.8,5.8
159,何魂,1944-07-18,27.1,24.5,31.5,0,9,5.6
159,何魂,1944-07-19,26,24.7,29.7,0,12.8,6.4
159,何魂,1944-07-20,24.5,23.5,28.8,12.1,10.2,7.6
159,何魂,1944-07-21,24.6,21.5,31.8,,9.5,5.2
159,何魂,1944-07-22,22,19.6,26.2,,5.7,3.1
159,何魂,1944-07-23,23.6,19,28.9,0,5.3,2.6
159,何魂,1944-07-24,25.9,22,33.1,,5.8,3.2
159,何魂,1944-07-25,26.6,22.7,32.2,,6.5,3.5
159,何魂,1944-07-26,27,24.8,32.6,,10.5,5.5
159,何魂,1944-07-27,24,22.7,31.2,11.4,13,2.6
159,何魂,1944-07-28,24.1,22,28.8,.1,4.8,1.6
159,何魂,1944-07-29,25.8,22.9,30.1,.9,6.7,3.2
159,何魂,1944-07-30,27.6,24.3,32,,8.2,5.3
159,何魂,1944-07-31,28.3,24.9,32.3,,7,4.8
159,何魂,1944-08-01,27.5,25.4,31.1,0,8.7,4
159,何魂,1944-08-02,27.3,25.9,30,,8.5,4.8
159,何魂,1944-08-03,27,25.9,29,0,15.8,10
159,何魂,1944-08-04,27.5,25.1,32,5.5,8,4
159,何魂,1944-08-05,28.3,26.2,34.6,.1,6.5,3.1
159,何魂,1944-08-06,28.3,24.1,34.2,,10,5.5
159,何魂,1944-08-07,27.1,24.8,34.3,,5.5,3.2
159,何魂,1944-08-08,27.7,24.5,33.6,,7.5,3.7
159,何魂,1944-08-09,27.8,24.6,34.7,,6.8,2.9
159,何魂,1944-08-10,25.6,24.1,30.4,8.4,5,2.1
159,何魂,1944-08-11,26.9,24.5,30.4,.7,11.7,6.8
159,何魂,1944-08-12,27.4,24.5,32.5,0,8.2,4.4
159,何魂,1944-08-13,26.7,24,33.3,0,5.3,1.9
159,何魂,1944-08-14,27.7,25.1,32.2,,5.8,3.4
159,何魂,1944-08-15,27.9,24.8,34.7,,5,2.2
159,何魂,1944-08-16,29.1,25.6,35.9,,8.3,3.8
159,何魂,1944-08-17,28,25,33.4,,10.4,5.8
159,何魂,1944-08-18,27.7,25.2,32.7,,11.3,6.9
159,何魂,1944-08-19,27.1,24.9,32.9,0,13.2,6.2
159,何魂,1944-08-20,23.8,20.9,30.3,,14.2,3.5
159,何魂,1944-08-21,24.8,21.5,31.7,,5.2,2.1
159,何魂,1944-08-22,25.4,22.3,31.3,,8.2,4.4
159,何魂,1944-08-23,23.8,20.6,29,.8,11.8,7.9
159,何魂,1944-08-24,22.8,20,28.5,.1,9.5,6.9
159,何魂,1944-08-25,22.6,19.9,29.4,,9.3,6.4
159,何魂,1944-08-26,22.2,17.1,29.9,,8.8,3.8
159,何魂,1944-08-27,24.3,19.4,31.1,,5.8,1.8
159,何魂,1944-08-28,26.2,20.8,32.5,,8,3
159,何魂,1944-08-29,28.9,23.4,35.5,,9.7,4.4
159,何魂,1944-08-30,27.4,23,36,,7.2,3.1
159,何魂,1944-08-31,27.5,22.4,35,,8.8,3.4
159,何魂,1944-09-01,28.3,24.9,34.3,,11.7,5.6
159,何魂,1944-09-02,26.5,22.9,31.7,3.1,10.3,4.6
159,何魂,1944-09-03,26.2,22.6,32.4,,5.2,3.3
159,何魂,1944-09-04,27.5,24.4,33.3,0,7.2,3.6
159,何魂,1944-09-05,25.1,23.4,30.9,,6,2.6
159,何魂,1944-09-06,21.1,19.3,25.1,54.8,10.7,4.3
159,何魂,1944-09-07,23.5,19.6,28.9,,10.2,3.5
159,何魂,1944-09-08,23.4,20.4,30.3,,8.5,2.4
159,何魂,1944-09-09,22.5,18.3,29.3,,6.2,2.7
159,何魂,1944-09-10,22.9,20,27.7,,6.7,4.6
159,何魂,1944-09-11,19.7,16.6,21.7,54.5,12.8,6.3
159,何魂,1944-09-12,22.7,20,28.8,0,6.8,4.6
159,何魂,1944-09-13,22.2,19.2,26.3,,6.2,3.4
159,何魂,1944-09-14,23.5,20,28.8,,3.5,1.1
159,何魂,1944-09-15,23.8,20.7,27.7,,5.7,3.3
159,何魂,1944-09-16,20,18.5,23.2,32.1,6.2,3.8
159,何魂,1944-09-17,18.5,15.8,24.4,65.8,12.5,4.9
159,何魂,1944-09-18,20.6,16,26.9,2.7,5.5,2.5
159,何魂,1944-09-19,20.9,18.2,27.3,,7.7,2.7
159,何魂,1944-09-20,23.3,18.5,29.9,0,6.8,2.4
159,何魂,1944-09-21,23.2,19.2,29.1,,6,3.3
159,何魂,1944-09-22,21.3,19.4,27.3,,6.3,4.2
159,何魂,1944-09-23,21.8,18.6,27.4,,6.3,4.3
159,何魂,1944-09-24,22.4,19.8,25.7,,7.3,3.9
159,何魂,1944-09-25,21.2,19.4,24,22.1,6.2,2.1
159,何魂,1944-09-26,22.1,18.8,27.3,,7.7,4.8
159,何魂,1944-09-27,21,18.9,27,,9,4.1
159,何魂,1944-09-28,19.2,17.6,25.7,1.9,8.5,4.9
159,何魂,1944-09-29,22.6,16.7,28.5,0,6.3,3.1
159,何魂,1944-09-30,20,16.3,24.6,0,8.8,4.5
159,何魂,1944-10-01,18.3,15,23.6,,7.5,3.6
159,何魂,1944-10-02,18.2,14.7,23.7,,9.5,2.8
159,何魂,1944-10-03,17.1,14.4,21.3,,5.2,1.8
159,何魂,1944-10-04,18.2,13.9,24.4,,3.7,1.1
159,何魂,1944-10-05,19.2,13.8,25.5,,6.7,2.7
159,何魂,1944-10-06,18.3,14.8,23.1,,12.7,7.1
159,何魂,1944-10-07,18.2,15.2,22.5,,15.2,10
159,何魂,1944-10-08,19,14,26.2,,9.7,4.7
159,何魂,1944-10-09,18,14.2,22.8,,11,4.8
159,何魂,1944-10-10,16.6,13,21.9,,12.8,5.4
159,何魂,1944-10-11,16.6,13.6,22,,8.2,4.2
159,何魂,1944-10-12,13.9,11,19.1,,11.7,5.9
159,何魂,1944-10-13,14.3,9.9,20.8,,11.8,5.1
159,何魂,1944-10-14,15.2,10.7,21.4,,9.3,5.8
159,何魂,1944-10-15,16.6,14.3,22,0,8.5,4.7
159,何魂,1944-10-16,15.8,13.6,18.4,18.2,7.5,4.1
159,何魂,1944-10-17,18,14.2,22.5,.4,9.3,6.1
159,何魂,1944-10-18,18.9,16,23.6,,9,5.7
159,何魂,1944-10-19,18.7,16.7,23,0,7.5,2.9
159,何魂,1944-10-20,18.7,16.3,22.6,0,8.7,3.9
159,何魂,1944-10-21,16.9,13.6,22.9,,8.8,5.5
159,何魂,1944-10-22,17.6,13.4,24,,6,2.5
159,何魂,1944-10-23,16.5,12.5,22.3,,7.5,2.6
159,何魂,1944-10-24,16.3,12.5,21.2,,5.2,2
159,何魂,1944-10-25,16.4,11.8,22.5,,6.2,2.2
159,何魂,1944-10-26,17.6,12.6,25.5,57,10.8,2.1
159,何魂,1944-10-27,16.3,14.4,19.8,1,8,2.4
159,何魂,1944-10-28,16.4,12.3,21.3,,7.2,3
159,何魂,1944-10-29,13.6,9,19.1,,15.3,3.8
159,何魂,1944-10-30,14.7,11.5,20.3,,5.5,1.7
159,何魂,1944-10-31,15.6,10.5,23,,7.2,2.8
159,何魂,1944-11-01,16.5,12,25.3,,5.3,1.6
159,何魂,1944-11-02,17.9,15,20.3,.3,6,1.4
159,何魂,1944-11-03,16.3,12.7,23.3,.2,10,5.9
159,何魂,1944-11-04,14.3,12,16.6,.1,6.8,3.6
159,何魂,1944-11-05,11.8,9.1,17.6,,12.2,5.5
159,何魂,1944-11-06,13,9.6,17.7,0,8,4.7
159,何魂,1944-11-07,14.2,11.1,16.9,0,8,3.5
159,何魂,1944-11-08,13.7,12.5,16.3,26,9.8,3.2
159,何魂,1944-11-09,9.7,6.6,13.7,,9.2,4.1
159,何魂,1944-11-10,10.2,5.7,16.5,,6.7,2
159,何魂,1944-11-11,9.6,5.5,12.3,,21,4.7
159,何魂,1944-11-12,5.8,3.4,9.4,,22.2,7.4
159,何魂,1944-11-13,6.9,3.2,13.3,,6.7,1.9
159,何魂,1944-11-14,10,5.8,15.1,.5,11.8,3.3
159,何魂,1944-11-15,8.8,3,15.1,,13.5,4.2
159,何魂,1944-11-16,9.2,5.1,14.3,.6,12.8,5.2
159,何魂,1944-11-17,9.4,4.5,16.1,,6,2
159,何魂,1944-11-18,11.7,6.9,17.4,,10.3,3.6
159,何魂,1944-11-19,11,8.3,16.3,,6.2,2.3
159,何魂,1944-11-20,12.5,6.6,20.8,,9.5,3.1
159,何魂,1944-11-21,8,3.2,11.2,0,17.5,5.3
159,何魂,1944-11-22,8.9,2.6,15,,6.5,3.4
159,何魂,1944-11-23,15.9,10.4,22.5,,10,5.2
159,何魂,1944-11-24,16.3,13.8,20.1,24.2,6,1.7
159,何魂,1944-11-25,16.3,13.4,21.1,53.7,7.8,5.2
159,何魂,1944-11-26,13.6,11.2,18.6,.9,12,7.3
159,何魂,1944-11-27,12.5,11.1,14.5,19.5,9.5,6.7
159,何魂,1944-11-28,13.6,11.9,14.7,.3,11,7.5
159,何魂,1944-11-29,10.5,9.4,12.2,5.9,11.8,8.5
159,何魂,1944-11-30,12.1,10.2,14.2,0,8.2,6.2
159,何魂,1944-12-01,6,-.5,12.7,3.7,13.3,5
159,何魂,1944-12-02,-.8,-3.7,4,0,9.5,3
159,何魂,1944-12-03,.9,-3.3,5.3,,17.3,5
159,何魂,1944-12-04,4.6,-.6,9.2,,9.3,3.8
159,何魂,1944-12-05,6.8,2.4,11.3,,6.7,2
159,何魂,1944-12-06,4.8,-1.5,9.9,,10.7,4.5
159,何魂,1944-12-07,-2.4,-4.3,1.5,,17,4
159,何魂,1944-12-08,-2.4,-5.3,1.5,,17,2.7
159,何魂,1944-12-09,-2.4,-5.9,2.2,,13.5,4.3
159,何魂,1944-12-10,-.7,-6.2,3.9,,13.5,7.1
159,何魂,1944-12-11,4.1,0,9.2,,8,3
159,何魂,1944-12-12,3.2,1.2,5.1,0,13.3,5.4
159,何魂,1944-12-13,.3,-2.2,4,,18,8.5
159,何魂,1944-12-14,-1.6,-4.2,.7,,14,6.4
159,何魂,1944-12-15,-.5,-3.4,3.5,,14.5,4.8
159,何魂,1944-12-16,-4.6,-7,-1.5,,9,4.4
159,何魂,1944-12-17,-2.3,-6.7,3.3,,21.5,6.8
159,何魂,1944-12-18,-.8,-5,3.9,,18.3,6.3
159,何魂,1944-12-19,-.9,-4.1,5.5,,12.2,6.3
159,何魂,1944-12-20,-1.9,-6.7,3.5,,7.7,3
159,何魂,1944-12-21,3.8,-1,9,,7.7,4
159,何魂,1944-12-22,4.9,.7,10.6,,8,3.5
159,何魂,1944-12-23,3.7,-.2,10.1,,6.8,3.1
159,何魂,1944-12-24,2.3,-2.1,7.8,,21.5,4.7
159,何魂,1944-12-25,-1.7,-5.5,3.6,,19,5.7
159,何魂,1944-12-26,.3,-4.6,6.2,,11.2,5.1
159,何魂,1944-12-27,-1.9,-7,2.5,,15.8,4.9
159,何魂,1944-12-28,1.8,-1.5,5.9,,12.7,6.1
159,何魂,1944-12-29,-1.5,-4.4,2.2,,7.5,2.7
159,何魂,1944-12-30,2.4,-2.6,8.5,,9.3,3.2
159,何魂,1944-12-31,.6,-3,4.6,,11.3,3.6
159,何魂,1945-01-01,.4,-3.3,5.5,,11.3,4.8
159,何魂,1945-01-02,-1.5,-5.2,2.6,,10.3,3.9
159,何魂,1945-01-03,1.7,-3.1,4.4,,9.2,2.6
159,何魂,1945-01-04,4.4,0,9,,7.2,3.1
159,何魂,1945-01-05,-2.9,-6.2,.5,,12.5,4.3
159,何魂,1945-01-06,-5.1,-8.8,-.2,,6.8,2.6
159,何魂,1945-01-07,-2.6,-7.1,2,,11.3,3.4
159,何魂,1945-01-08,-2.4,-5.7,0,,15.2,7
159,何魂,1945-01-09,1,-4.1,5.6,,8,3.3
159,何魂,1945-01-10,3.3,.1,9.9,1.3,8,5.1
159,何魂,1945-01-11,.6,-2.3,4.7,1.8,18.5,6.4
159,何魂,1945-01-12,-.1,-5.4,4.9,,17.3,5.8
159,何魂,1945-01-13,2.3,-1.2,7.5,,10.3,3.6
159,何魂,1945-01-14,.1,-2.7,4.8,,10,3.6
159,何魂,1945-01-15,-2,-4.5,2.6,,7.3,3.8
159,何魂,1945-01-16,-4,-7.6,1.1,,6.7,3.1
159,何魂,1945-01-17,-5.3,-9.5,-.8,,11.5,3.6
159,何魂,1945-01-18,-4.9,-8.9,.6,,10.8,3.2
159,何魂,1945-01-19,-3.1,-7.9,1.2,,11.7,5.8
159,何魂,1945-01-20,.2,-2.6,5.7,,9.8,3.7
159,何魂,1945-01-21,.3,-4.4,5.5,,9.5,5.2
159,何魂,1945-01-22,1,-3.5,7.5,,10.7,3.7
159,何魂,1945-01-23,-2,-4.9,.2,,12.2,3.6
159,何魂,1945-01-24,-3.8,-7.3,1,,9.2,5.2
159,何魂,1945-01-25,-3.8,-7.4,1.6,,11.7,3.6
159,何魂,1945-01-26,-.7,-6.6,5.5,,16.5,6.3
159,何魂,1945-01-27,-4.5,-10.1,1.9,,12.7,6.1
159,何魂,1945-01-28,-2.3,-8.8,4.2,,16,6.5
159,何魂,1945-01-29,3.1,-5.1,10.1,,6.5,2.3
159,何魂,1945-01-30,3.8,.3,9,,6.7,3.4
159,何魂,1945-01-31,5.1,1.5,11.3,,6.7,5.1
159,何魂,1945-02-01,3.7,1.4,7.7,,6.2,2.7
159,何魂,1945-02-02,1.4,-3.6,5.9,,10,5.3
159,何魂,1945-02-03,-5.5,-8.4,-1,,11.2,6.4
159,何魂,1945-02-04,-5.4,-10.3,.3,,12.5,4
159,何魂,1945-02-05,-3.3,-7.9,2.4,,6.2,2.2
159,何魂,1945-02-06,-1.9,-5,5.7,,10.8,4
159,何魂,1945-02-07,-1,-3.6,4.4,,15.8,5
159,何魂,1945-02-08,-4,-6.4,.5,,14.5,7.3
159,何魂,1945-02-09,-1.7,-7.5,4.8,,8.7,3.7
159,何魂,1945-02-10,-1.3,-4.9,4.6,,12.3,4.2
159,何魂,1945-02-11,-.4,-4.9,6,,15.3,5.8
159,何魂,1945-02-12,2.9,-3,9.4,,6.7,2.4
159,何魂,1945-02-13,3.5,.3,9.3,,8.2,3
159,何魂,1945-02-14,4.3,.3,10.5,,8.3,4.1
